Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
MRPL43	8.389738878676981	8.17392693199981	8.69278983497265	9.07173049656741	8.33181268381921	8.91975719271426	8.455327220304559	8.869131119644301	8.2465030982801	8.6724253419715	8.46515822966425	9.013741392058739	8.71699089440494	9.232181057686642	8.94836723158468	8.365447588550099	8.69905184401685	8.312429206250611	8.587214952452541	8.51293794347466	8.56567332962135	8.162391328756911	8.46719795153787	8.89512081866898	8.53838296003212	8.4667902378031	8.72314895704758	8.09169983413681	8.253138369691289	8.68264352028029	8.35843142862635	8.504223119912849	8.311067102255599	8.41574176829009	8.715618859074821	8.99943633715209	8.17392693199981	8.80542144617176	8.209453365628951	8.83951875263065	8.33315535031062	8.31015831794782	8.39145842004967
MRPS5	9.01346225980656	8.925109323901221	9.17642251304224	9.27029532647204	8.956521363333119	9.0703893278914	8.81281907378165	9.24365004189697	8.95419631038688	8.843607046490561	9.464341532761098	8.940754047474801	9.190318547941821	9.66070903878206	9.34007262383112	9.095397022792561	9.07333825495173	9.31628153174622	8.79246495997995	9.34894940950962	9.21407622240119	8.73437091966298	9.01875655947608	9.004501392234939	8.67348575733779	9.024308596502891	9.497053444545081	9.02347715183043	8.96895472754222	9.21407622240119	8.686150315980889	9.15177765473205	9.0601554952546	8.97498811199193	9.175674291896131	9.49265437101891	8.79506558265962	8.848622940429339	9.243412032321089	9.474314353315801	8.455327220304559	8.65391987311942	8.68790052248075
COX6A1	1.0	0.584962500721156	1.72246602447109	1.72246602447109	2.4329594072761096	1.32192809488736	2.20163386116965	2.16992500144231	1.67807190511264	0.0	2.56071495447448	1.84799690655495	0.6780719051126379	0.584962500721156	1.76553474636298	1.13750352374994	5.02236781302845	2.10433665981474	0.8479969065549499	4.31469652565629	1.9634741239748899	1.32192809488736	2.35049724708413	0.485426827170242	2.86789646399265	2.58496250072116	2.6780719051126405	2.90689059560852	3.27798474729977	0.584962500721156	2.20163386116965	0.485426827170242	2.51096191927738	1.6322682154995098	1.26303440583379	1.6322682154995098	1.5849625007211599	1.0703893278914	2.0703893278914	0.8479969065549499	2.23266075679027	3.5607149544744803	1.92599941855622
FAM162A	10.7215264640075	11.7974588859151	11.9755255820545	11.4238512555073	11.794253391543801	11.0965833955003	11.4801338224283	11.8726748802706	10.946248360768198	10.9232531943694	12.1854639514645	12.395828642249901	11.5932977414499	12.294247391756699	12.0396387858375	11.747983140302	11.9582989527807	11.5710415476011	11.7109355474062	11.8103708001837	11.2762989142809	11.594931042927199	11.9713279957601	11.4492002429878	10.279958735751698	11.2888084113412	11.7076179656266	11.2185632361903	11.1007280340049	12.093945685576598	10.599540965644	11.2727464088025	11.389470015104198	10.9616667334941	11.484420131824901	12.0388161318919	11.1642784383012	11.4866339350702	10.9130389856301	11.4713195767136	10.7177620912497	11.390222706877001	10.8354188404755
SIAE	10.0308050546105	10.828374533042199	11.696098170955901	10.417957971195401	11.6174215481077	10.5659588704517	11.0978346203089	11.235834741058301	10.9613773407764	10.596748831927801	10.736909237790499	10.7460103815487	10.6998326874895	11.370087975441999	11.4536821858722	11.0148573813164	10.347510643287698	11.37036047512	11.472487771462701	11.5024340386821	10.371994393193699	10.7524642786239	10.8860775848731	10.8121773055144	9.95942242009367	10.103550092758	10.895120818669	10.8392037880969	10.864031340743999	10.4344197306292	9.69139457853808	11.106039418697	11.506654698680999	10.920725019751199	11.04569141497	11.716219285094098	10.142490022851199	10.4731983836775	10.7892890996624	10.434106928610001	10.0906417519178	9.88767757425621	10.6330860440962
HINT2	8.84737060090548	9.60862445944877	9.30924896081662	9.4197495500585	9.28840470702377	9.49884920653172	9.07654840656189	9.53974042572623	8.67948009950545	9.16666523894805	10.2215871212648	9.53915881110803	8.54496443278924	9.622783966156119	9.46943831980764	9.261624835579118	9.23935985027747	9.26420799659313	9.54438492081483	8.99237190701017	9.34518344718767	9.20236874277526	9.3271034862193	9.60862445944877	9.13211410258272	9.12075627297847	9.623149900220449	8.657854335815719	8.80703285596834	9.4487357980294	9.02569327368077	9.098032082960529	8.68158981722124	8.98128185405741	8.96809075204526	9.79928162152192	9.39703281709685	9.2667865406949	9.036997774267348	9.043300754364179	9.103025476373679	9.41932820220477	8.917073662878222
NIPSNAP3A	8.14923903883703	8.97527478760954	10.193771743396699	9.6912200765674	10.2481647793007	9.40429006444484	9.26514618231365	10.0527038913994	8.8835597252632	9.02597004970865	9.554396991175869	9.864340931955631	9.66533591718518	9.941781242278529	10.0703893278914	10.0903771100679	9.48542682717024	9.777255315191919	10.1083937719608	9.25573675687748	9.26279957307656	8.59656249740495	8.82527683005487	9.46393301087224	8.39231742277876	8.46842040186455	9.79766152585376	9.533524414856679	9.27542615808425	9.15050890516397	8.31786479839195	9.43149760425805	8.79960542245267	9.11945993445933	8.975561406273618	9.5077946401987	9.043300754364179	9.35777191088189	9.43504513127809	8.72178276845979	9.03672310600552	9.239598529249118	8.798309782454599
L2HGDH	1.13750352374994	-0.2	0.37851162325373	4.22496636500027	3.20163386116965	2.16992500144231	0.263034405833794	2.8073549220576	3.1538053360790403	-0.6	2.0703893278914	4.0	2.6780719051126405	2.16992500144231	3.0531113364595597	2.53605290024021	0.37851162325373	1.37851162325373	2.10433665981474	-0.4	3.6553518286125497	3.5607149544744803	3.54843662469604	0.0	3.43295940727611	3.20163386116965	2.74416109557041	5.2667865406949	4.16992500144231	3.27798474729977	3.5607149544744803	4.67807190511264	2.56071495447448	2.37851162325373	3.49825086752783	-0.3	1.37851162325373	4.4594316186373	-0.1	0.263034405833794	3.18586654531133	2.4059923596758397	3.41953889151378
L2HGDH	4.92124588858559	5.73063995591679	6.27612440527424	6.06177619758669	5.52042224852645	5.06177619758669	5.83035674741922	5.93781516880342	5.2364926183813	1.20163386116965	4.90207357931074	5.15380533607904	5.894817763307941	6.343407822297809	6.1699250014423095	3.1043366598147406	5.354028938054389	6.20554891117303	6.035623909730719	5.75755668893945	5.25171909260596	5.70043971814109	6.209453365628951	5.8124982253335595	5.77873424411784	6.1456774551956395	5.33985000288462	5.554588851677639	5.73876783680019	6.39059890555246	5.86542397831313	4.44625622988956	5.57893871309339	5.37155886261196	5.646738698307849	5.28909670241999	4.35755200461808	6.49505552836802	5.0089887832272595	5.381975478557299	5.77873424411784	4.8124982253335595	5.61176256006487
AIFM2	8.55113145277411	6.92481250360578	7.1456774551956395	7.71287086768991	7.5461227588578	7.091699834136809	7.29553937040683	7.34251918966061	7.788555214928861	6.90086680798075	7.2479275134435905	7.92124588858559	6.954196310386879	7.2620948453701795	7.83162393682075	6.74819284958946	7.742140985498151	7.62789861587175	8.54303182025524	8.62789861587175	7.68439798363757	7.81762325751143	8.38844787631711	7.01122725542325	7.01457846492289	7.5243458164625405	7.605849867194981	7.30286736097287	7.123086750981059	8.11790278909403	7.72860081064319	6.85049941375812	7.66888498426625	7.51333282374013	7.99887245399428	7.888743248898259	7.2620948453701795	6.71836162613835	7.68158981722124	8.2950801327646	6.5698556083309505	7.43379405875492	7.3663222142458205
NUDT16L1	6.78135971352466	6.42290574261218	6.61618123133188	7.79766152585376	6.81378119121704	7.270528942380719	6.94016675048282	6.97039353791468	6.81378119121704	6.2364926183813	6.866660750819991	7.0279059965698805	5.8278190246173205	7.06824086131282	7.39059890555246	7.1456774551956395	6.87405920314115	6.8201789624151905	6.708739041359579	5.7839804136838	7.21626083716506	6.34872815423108	7.1053847492476	6.829088444004889	6.646738698307849	6.679480099505451	6.66817586897014	6.37155886261196	6.300123724569009	6.8678964639926505	6.56224242422107	7.1568415245884	6.5668151540109	6.5235619560570095	6.90689059560852	6.82400405093315	6.96693797927846	6.59693514238723	6.27239650903749	6.55151601762801	6.215290305651231	6.96693797927846	6.43796008833447
AGPAT9	10.1211449475013	8.72451385311995	9.043300754364179	8.77840572423918	9.254556251909491	9.21771541135067	9.409178759500671	9.83146559900125	9.904935622095051	8.36894291440495	9.51392494155713	9.892391025913401	9.14389336075641	9.24031432933371	9.26279957307656	8.82908844400489	9.74718596688658	9.77181956789831	9.801061627967211	10.4767462039395	10.127349541059099	9.62241793925047	10.0349364865315	8.93928535647869	8.01513624379738	9.251008930129949	9.142107057302551	9.99985910493266	9.56852619794448	10.0231998970893	8.0757465380609	8.033973543441059	9.66835318047296	9.95288681956347	10.2462655589627	9.34518344718767	9.254556251909491	9.08241519669839	8.99717948093762	10.4217492735796	8.70494111037603	9.43733595030143	9.23601419190009
MFSD9	2.98185265328974	4.2779847472997705	5.10013667128545	5.22110372536788	5.189824558880019	5.30742852519225	4.39917109381982	5.28169825009883	5.6752513860502605	5.070389327891401	6.02680005934372	5.44625622988956	4.5849625007211605	5.12515513132229	6.1106138055009005	5.68929916053589	3.0531113364595597	5.4396231375571205	5.59693514238723	5.25927248703759	4.129283016944971	5.06177619758669	5.51727569320958	1.5849625007211599	0.584962500721156	4.51727569320958	2.6780719051126405	5.7839804136838	5.9818526532897405	5.4396231375571205	4.57893871309339	4.0089887832272595	5.52042224852645	2.8479969065549504	5.911691581872339	5.41278152533848	1.43295940727611	4.44625622988956	4.95884267524324	5.99774402605963	3.43295940727611	1.88752527074159	5.116863757690901
AXIN2	3.5607149544744803	2.86789646399265	2.20163386116965	2.8278190246173196	4.37851162325373	2.6553518286125497	1.37851162325373	4.0089887832272595	2.29278174922785	4.949534933017009	3.13750352374994	4.07895134139482	2.4329594072761096	1.48542682717024	3.36457243229586	2.13750352374994	5.20163386116965	2.72246602447109	5.882643049361839	1.0	3.4462562298895603	2.10433665981474	3.9354597478052904	2.51096191927738	3.1538053360790403	1.48542682717024	3.9448584458075397	4.14567745519564	1.5849625007211599	3.1699250014423104	1.48542682717024	2.20163386116965	2.8479969065549504	2.51096191927738	1.53605290024021	1.53605290024021	3.4724877714627405	3.0179219079972595	4.70043971814109	4.31469652565629	3.0179219079972595	1.9634741239748899	2.76553474636298
RTN4IP1	6.53449743373817	6.5235619560570095	7.458611672584599	7.142617655446581	6.946028989515481	6.54843662469604	7.0400156788478805	7.25833047261243	6.0400156788478805	5.928370323018969	7.16892278185294	7.28540221886225	7.4569703811210095	8.29094040240368	7.158862106208449	6.9943534368588605	7.16289479937478	7.19475685442225	7.158862106208449	7.3451834471876705	7.33806779754262	6.683696454306519	7.68790052248075	7.23457795978457	5.81762325751143	7.19672506078603	7.70528679027247	5.635173946674921	6.36981542428391	7.26115467261557	6.461070114033049	7.0509369652252305	6.98868468677217	6.6752513860502605	7.46025109894385	7.55305325276641	6.93781516880342	6.312882955284361	6.251719092605961	7.1699250014423095	6.762880292917	6.73199778664374	7.05853297020161
TXNDC17	11.631177055704	11.5524769815221	11.604923816042499	11.2203178614222	11.5398857927515	10.9706092357608	11.7656176193871	11.4043432915858	11.690914647320799	10.7622989796102	11.459175435552002	11.064203842427599	11.7699204698453	11.647503397544599	11.1127001327494	11.267371931265302	11.6866756009097	11.414262406073599	11.4377520723236	12.6458385329072	11.3437409184722	11.7147177512467	12.2736499239437	11.779555216677899	10.4602510989438	12.0862689415575	11.4099212412497	11.417799783840302	11.71269894431	11.662757373083402	11.021882208942099	11.493255035120699	11.521207816224	11.2828567621991	11.6787761741239	11.624338545313	11.0946055653122	11.1451042368419	11.577664851764801	11.8519051687947	10.8120168188308	11.005905201863001	11.3664315051849
ERGIC1	10.2409105582304	10.3081114577687	10.0144389865024	9.96101551822773	9.729620743553038	9.836997108919599	9.506406766074448	9.86046625851717	10.211644986502401	10.2819300269554	10.263269200372699	9.27658971572526	9.70649601806119	9.33762190199251	10.266200912499	9.55822936171445	10.2149261879424	10.0903771100679	10.2096970435353	10.0103882353119	9.68457331268207	10.5152070304087	10.992088609014	9.83904628004057	9.94968082926438	10.0792180872661	9.54978466794786	9.82400405093315	10.336618132838499	10.176297836462599	9.869131119644289	9.94851324596068	10.0487593119199	10.6578543358157	11.026108417813198	9.57156305219755	10.2250869060072	10.0796181136214	10.5911483006675	9.710978582740891	10.1743015444676	10.4965542248298	10.1277364435888
ERGIC1	8.6646250548693	8.66711154207503	8.16037568743582	8.225930411171051	8.69313843834293	8.28493974248679	7.85299758761332	8.03121873061072	8.684047261613019	8.782998208920409	7.99548451887751	7.7859428193922495	7.73674015545321	7.608809242675519	8.63081315229913	8.10643207781693	8.37330019660839	8.163398094353159	8.65105169117893	8.16591193893569	7.9407540474748	8.5018371849023	9.10355009275797	8.292321632802041	8.4245862262511	8.03617361255349	7.94485844580754	8.419538891513781	8.49265437101891	8.24365004189697	8.3789450602529	8.656067273725599	7.93545974780529	8.918266959092561	9.205548911173029	8.09961081196092	8.16138386011199	8.13288525362516	8.96231765494231	8.51175265376738	8.70251902915328	8.45655976633501	8.365010076783019
SLC38A1	10.3893086729064	10.482202926296	11.2313412002646	11.1180326154195	11.150508905164001	10.889351852594599	10.999647736528402	11.1829529481487	10.832494484336099	10.554396991175901	10.825038269485303	10.9928675446822	10.9497537718556	11.2390614460236	11.326935015962698	11.0082185055509	10.6640027628865	10.9006404259355	11.344462363125201	10.8392037880969	10.907266248531101	10.257977058564	11.1486036862743	10.9993658638091	10.4878400338231	10.6203114804766	11.103025476373698	10.798147745610398	10.3044654092866	11.409815195820501	10.809285810198901	11.0014785680442	10.3402952104305	10.793115555274301	11.0310119074377	10.9134130412315	10.9886846867722	10.614341762714801	10.791162888555	10.849952361110198	10.6361714416359	11.0334230015375	10.8556471660273
SLC38A1	6.580447019598661	7.724513853119951	7.197708157955849	7.31197531446116	6.795715006501731	6.83162393682075	7.124121311829191	7.13545278418517	6.84297883178833	6.83794324189103	7.861086905995389	7.57818396809009	7.030115330908071	7.51648798090997	7.2488763428371294	7.003377360202321	6.643856189774731	7.0078682433333395	7.27239650903749	6.57288966842058	7.8404632338695395	6.27239650903749	7.36544758855011	7.05961485629722	6.60288440871842	6.83035674741922	7.330020515836081	6.82273014794452	6.17392693199981	8.35491051158679	6.920055054806969	7.03232128705788	7.048759311919861	6.676662334857969	6.88630626345243	7.09275714091985	8.020702203791041	6.571373435973199	6.13750352374994	6.456149034648	6.80348537559595	7.89421146153777	6.7681843247769296
SLC44A1	9.45141719640391	9.464749939003289	10.9331004749314	9.81506301719287	10.5149112648614	9.72519581722666	10.2155329997457	10.0233385311202	10.08640164588	9.155830171556529	10.146059474274	9.84282173536078	10.6219602749885	10.1545649824542	10.310158317947801	10.0213964413488	10.644126669738199	10.4279413325095	10.7524642786239	9.69974594797101	9.67701485655572	9.769507291436241	10.8992813871739	10.2313412002646	9.35645197022176	9.74382460692961	9.8414070971946	10.1900715745541	9.44708322620965	10.1395513523988	9.38650920407794	9.858602712457118	9.84046323386954	9.830990481249259	10.746682261891902	10.5179645888389	9.92139467371859	9.66817586897014	10.5818596262335	9.99661471481536	8.86789646399266	10.561478891501	9.76901132109701
SLC44A1	11.131471161692	11.622280655215599	11.7712005714324	11.626302234797098	11.7775430034657	11.7818924286694	11.647863115804999	11.7718195678983	11.2602138867714	11.1449131134342	11.9807822194062	11.9426611132395	11.724812252083499	11.822092774379499	11.7550962103072	11.6860627498954	11.8637991037288	11.5691910562654	11.822212303374	11.523855953620998	11.6528001681124	11.530113671505001	11.997214771480598	11.5373154830756	11.0134622598066	11.3184863209288	11.6287644835682	11.4976023867835	11.0846091067707	11.857942128897099	11.041453819894901	11.53454606746	11.7000061508829	11.0876617285113	11.3483962076773	11.753592837332098	11.5560269927247	11.6677324948492	11.5800700907811	11.7229355753429	10.883865154509802	11.63340396339	11.272513151721899
MGAT4B	10.6924411473478	10.6427737625331	10.769424641552801	11.2288788015369	11.049372109218499	10.8000100714444	10.668441828053	10.697923212364199	10.839754930914	10.5150098601145	10.9573197356563	11.144339591247801	10.283088353024	10.9615943907567	11.3915658233656	10.737754352360302	10.4909511300353	10.4854268271702	11.1146533281931	10.891479945971	10.6689735991762	10.894135655897601	10.864031340743999	10.28909670242	9.704422435180481	10.2180788258639	10.879966079664399	10.592550473040301	10.1188113281269	10.9887556837969	9.94792909976751	10.827263302212	10.7607199474656	10.4900485994829	10.859922972861801	11.03128766508	10.5332323811778	10.7371628241466	10.5731737846865	10.745506265869201	9.96520709119934	10.4872371104845	10.4173251176799
VPS25	9.13391281423904	9.47876961947576	9.558037984776991	9.65535182861255	9.42185444544339	9.227615943414222	9.384567923173831	9.70684132563605	9.02042441520043	8.97068112787693	9.30355245558372	9.541290252695081	8.99604972751976	9.34983409145725	9.501837184902302	9.19278595925113	9.50064273606281	9.360188670062712	9.276822314684392	9.47694867324594	9.25950789456702	9.46454575033394	9.670656249118439	9.30058135979597	8.578561389947291	9.23409889783732	9.70735913208088	9.10590850857116	9.20506011054465	9.54245153129888	9.21844214885621	9.22424290737999	9.620403129623211	8.997744026059632	9.378728358030811	9.764539898576711	9.31265609860634	9.14185169044802	9.244601687736811	9.717505071437131	8.90598862931413	8.763544364293919	9.08984768068917
SLC35A4	9.04685116515398	8.837312555524312	8.52434581646254	8.51806297565252	8.78790255939143	8.98612646417927	8.23744899563932	8.738767836800191	8.22496636500028	8.69244114734778	9.074141462752511	8.61544572530479	8.2881739681123	8.750874439656851	8.9614496943982	8.887220615468381	8.18487534290828	8.603626344986191	8.95535930524299	8.15279185163912	8.818901675885641	8.933100474931368	8.317412613764871	8.094341649635851	8.436295119839361	8.552669097514269	8.61618123133188	8.361943773735241	8.229780166733331	9.33806779754262	9.043847540438911	8.57667329251658	8.361066488794322	8.88325423134128	8.86232740051799	8.57402579792481	8.73775435236028	8.599168993219429	8.59656249740495	9.14491311343424	8.6724253419715	8.710117632043449	8.28401434473801
GBA2	7.6639138421159805	7.500642736062809	7.46270675067016	6.9807108289001905	7.8511243628867495	7.81570350334807	7.152791851639121	7.75288236627309	7.464341532761099	7.40854204229686	7.86046625851717	7.61544572530479	6.87405920314115	7.89965902637744	8.165409520319821	7.78724960846791	7.4178525148859	7.77807712953536	7.85984534392145	7.55305325276641	7.224966365000269	8.204571144249199	7.66106547980695	7.099084760891861	7.53449743373817	7.410239330776019	8.047669251391321	7.42290574261218	7.4716752143920395	8.014020470314929	6.8801957289431	7.85673675611911	7.2620948453701795	7.372429792334089	7.93310047493137	8.42374622911477	6.776103988073161	7.5774288280357505	7.22593041117105	7.81698362325538	7.147713722352151	7.43379405875492	7.677367292136049
ATPAF1	6.21334728173344	5.77346892790519	6.66249036391378	6.875288598222691	6.50462039240355	6.8814199080924	6.20554891117303	6.857980995127571	6.33270793364061	6.71561885907482	7.1333991254172	6.6567823642190005	6.376776571882981	7.80283944093511	6.85673675611911	7.05419729438881	6.88508622529017	7.362820525534261	6.51884982870769	6.71011763204345	6.71973105674985	5.799605422452671	6.03342300153745	6.63226821549951	7.03672310600553	6.381975478557299	6.556122817841179	6.78135971352466	6.378511623253731	6.41278152533848	7.06177619758669	6.1106138055009005	6.11894107272351	6.8629472480209195	6.782670658677009	6.8814199080924	6.6667565918848	7.03672310600553	6.52042224852645	6.461070114033049	6.48220292629596	6.48220292629596	6.799605422452671
ATPAF1	8.25785923463963	8.12773644358883	8.8638765202211	8.4487357980294	8.051480865341329	8.04001567884788	8.17891378466957	8.74382460692961	7.93663793900257	7.785288980704019	7.47248777146274	8.32687885483841	8.12463831417871	8.938697461180869	8.705286790272469	8.67983193343985	8.53838296003212	8.520422248526451	8.26725487215199	8.42836017270429	7.97670731184688	7.9407540474748	7.955940451289481	8.54457811733884	7.95652136333312	8.16892278185294	8.34695688937888	7.74483383749955	7.60139939053183	8.13185696060879	7.91945926911157	8.00225245173138	7.79051141189419	7.74146698640115	8.12876767668555	8.62314990022045	8.68229237143083	8.19377174339668	7.875288598222691	8.11270013274936	8.11530380615212	8.09803208296053	8.09169983413681
KIAA1522	8.656782364219	9.13057056280543	8.47654370621426	9.036997774267348	8.984703266825141	9.27891401949994	8.42836017270429	8.884170519108439	8.164906926675691	7.40854204229686	9.44294349584873	8.98498801863518	8.19179950106508	9.05175273852425	8.844862655830822	8.73470962022584	8.677367292136049	8.452447177914701	8.91258999085263	8.99830835035429	9.180157809098539	8.90358062534864	9.3271034862193	7.9080923408182695	6.5774288280357505	8.37981154378699	9.19130601891869	8.45697038112101	8.43170652396602	9.28262513419168	6.85174904141606	8.92955431573285	9.192292814470768	7.89421146153777	9.06770324437316	9.0601554952546	8.88569637333939	8.59768014371589	8.65963918701565	8.404715826596629	7.51254295509686	8.93132848489379	8.49305484153943
TM9SF3	9.46964181723952	10.3232799878873	10.262682142362198	9.82400405093315	9.646018610925351	10.4534764246166	10.396818815013699	9.80396963687297	10.0567731730769	9.75288236627309	10.4066302028994	10.0718645448872	9.672778900370739	10.1729274896038	10.215654331484599	9.794415866350109	10.293126740271902	9.93545974780529	9.83320635997039	10.262447252253999	10.1036812170517	9.82956418845797	10.4272080694488	10.3165078191031	9.175674291896131	9.76238203871039	9.9898202201176	9.71218305120923	9.34607044078517	10.2354159356025	9.32530545508968	10.0597500350315	9.84533322774286	9.47147200359646	10.0360362064825	10.4303480047586	9.81057163474115	10.2432930128069	9.60344089668709	9.917968727558499	9.477960593776231	10.2024911866574	9.8073549220576
SERINC2	8.72451385311995	8.78463484555752	7.76420813013995	8.96087076379617	7.96000193206808	8.799929150725289	7.9692426044345	8.35314682549808	8.59507095419544	7.99717948093762	8.86758763491283	8.67030217007853	7.81570350334807	7.770829046032491	8.44045394382303	8.340740280630179	8.44169925684027	7.84297883178833	8.57893871309339	7.6822923714308295	8.61948637605555	9.400879436282189	8.61728378777903	7.6366246205436505	7.40854204229686	7.66533591718518	9.036448385440881	9.053654417603141	8.171427026607539	8.396176618234401	7.22013644739608	9.01513624379738	8.23553560671046	8.63481105017172	8.3571120915057	8.22255342742343	8.537218400538599	9.07815080773465	8.97240546478447	8.36850646150769	7.933690654952231	8.425006041484929	7.8486229404293395
NDFIP2	9.82113618574405	9.876516946565	10.8008190290976	10.205671085457801	10.7205862912529	10.12153351734	10.492854620174699	10.742730476519199	10.5926439027616	9.822092774379529	9.6398833131998	10.3653382230464	9.744497505748189	10.3206877457977	10.7798014173738	10.4884427052964	10.810089584826	10.680095752594099	10.861009339660699	10.677631562332	10.311748315005	10.1516508299734	10.679304150357	10.5508429618468	9.53216108498321	10.234817431117301	10.3328198008171	11.010877723006999	10.072936483297	10.4886435398538	9.4178525148859	10.5407092626714	10.519734525725	10.244244894105499	10.511357340697101	10.697836357962402	10.0935496128106	10.855179946816301	10.3786199947123	9.946906274456401	9.53001610311214	9.99038765180274	10.304921669581699
NDFIP2	7.50462039240355	7.594697827323871	8.89299809305507	8.08001802908918	8.599168993219429	8.51963625284321	7.80025280637239	8.278914019499942	7.846744023244869	7.3451834471876705	8.57780644747015	8.094341649635851	7.143638309922039	8.22255342742343	8.4446008137115	7.80219321694183	8.033973543441059	8.3789450602529	8.77115929555686	7.65033375384593	7.96000193206808	8.12412131182919	8.52160043972373	8.04001567884788	6.91408609701272	7.73267622307331	8.410239330776019	8.030115330908071	7.787902559391429	8.366759328335169	7.10643207781693	8.11322124347957	7.83099048124926	7.85984534392145	8.02624677264819	8.551516017628009	7.5668151540109	8.20750245925879	7.89117612475454	7.231701199029	7.5999128421871305	7.97154355395077	7.81762325751143
NDFIP2	10.0810839286876	10.3296842363487	11.1555772224823	10.8128992747457	11.153805336079	10.8758261293153	10.7139019779477	11.0704564159446	10.8538553367643	10.2002856052243	10.1800334549166	11.1357734044592	10.2805388069432	10.6301761003862	11.2078684552121	11.075144844066301	10.727239777484801	10.928814434163302	11.2105495922314	10.868668247588301	10.939946452458699	10.059074014663599	10.6089016254144	10.951503288566501	9.64583853290715	10.213347281733402	10.796283012655802	10.970824901362601	10.3754739126153	10.9670100545684	9.59898297103609	10.7902670322814	10.2381658627551	10.350939181546401	10.7303852203214	10.935533412950699	10.5609059766583	10.900187555248301	10.5493033685136	10.037135088790901	9.94544383637791	10.5031300561522	10.485527458080302
WASL	9.87620995751375	10.571278618514599	11.0979004441958	10.7622989796102	10.9789963960889	10.7274099768646	10.7943346312342	10.617100086875901	9.99251353514958	9.76619759730085	10.659014740242199	11.1061703169451	10.0236157592227	11.164215574402599	10.810410969331901	10.244720599341301	10.832573598977401	10.508289986140301	10.8475272028097	10.7482767247699	10.784961950204899	10.6093634503938	10.8737516906086	10.5801643322183	9.33628338786443	10.2823934689899	10.952886819563501	10.519341394026698	9.907791998350051	10.7587229070625	9.254556251909491	10.2531383696913	10.7001795934223	9.91975719271426	9.696619846984289	11.053315015846401	10.5733631644506	10.1781668547844	10.291055555458	10.075612849969199	9.61139372584558	10.6231499002205	10.022506527036601
ABHD14B	8.18883607303053	9.16992500144231	8.19327893552139	9.85937948254043	8.317412613764871	9.25715208894739	7.67030217007853	8.3562318626554	7.91826695909256	8.22833771198138	9.41911748212248	8.73674015545321	7.8163437052848606	8.7632123668144	8.74651432113846	8.20799043323296	7.75888943272096	8.04548665635946	8.25361115194717	8.71630503984442	8.41193462479118	8.93663793900257	8.536052900240211	7.8795832496127804	7.421223299225139	8.39360496863922	9.26326920037266	8.41574176829009	7.376776571882981	9.056095756038118	7.62643913669732	7.266786540694901	8.25361115194717	8.44211412241923	8.42668408184962	8.63807383718072	8.539934245171791	8.53760669149529	8.44086916761087	8.38370429247405	8.13185696060879	8.50104099556592	7.38456792317383
FAR1	8.13801575348757	8.31786479839195	8.98156728190301	8.541096615349518	8.32553033156756	8.77049872089289	8.49265437101891	8.844548855929439	7.85984534392145	7.5461227588578	8.75254790584714	8.209453365628951	8.618385502258612	9.176173149107491	8.79603960882977	8.34784279363816	8.350055177204501	8.6906964439777	8.17392693199981	7.9413411054853	9.15228484230658	7.49904859773388	8.34118521356844	8.0911708900279	8.44211412241923	8.117383366931481	8.32912359629157	7.48864353985379	8.16741814583174	9.175674291896131	7.71699089440494	8.24126817732937	8.2588015567116	8.07681559705083	8.48300957716455	9.04984854945056	8.35491051158679	8.42206476617281	7.57288966842058	7.8678964639926505	7.88630626345243	8.80154670335678	8.05093696522523
FAR1	9.10013667128545	8.73470962022584	9.93191939010004	9.63426653420342	10.0428905287681	9.38758656581935	9.28655776160796	10.0946055653122	9.327552644081239	9.47471994652648	8.60622012128167	9.34850686501508	9.71424551766612	9.75221336786514	9.86248238736251	9.68807542640784	9.29530976985874	9.82352646912215	10.2638560195961	9.44584255388934	9.37134104800584	8.8638765202211	9.15076274435542	9.40258575823259	9.24388801221353	9.17941152317403	9.63970246769146	9.61249994573944	9.55113145277411	9.45121111183233	8.968666793195212	9.41045135150399	9.07681559705083	9.405354234324829	9.372429792334088	9.494455613587359	9.22809716257842	9.53469195878948	9.54245153129888	9.69139457853808	9.39510565460353	9.125413470483311	9.20310325023664
MRPS25	8.19524915780218	8.03066713624694	9.285170999206189	8.696619846984289	8.62314990022045	7.96866679319521	8.85237344958027	9.510764167917891	8.57931593758001	8.61102479730735	8.39360496863922	8.80380823450765	8.763876285390719	9.39788850813076	8.854245054220131	8.98612646417927	9.08347932733184	9.35887093968562	8.91438513215544	8.948951200441421	8.2950801327646	9.09275714091985	9.22641219278879	8.765203206653169	8.17841587438304	9.178166854784449	8.36457243229586	8.53644150496738	8.68999797141945	9.08161658331465	8.58608916617544	8.72075727733199	8.4594316186373	8.9436869515971	8.950993231979641	8.830039776080831	8.49984588708321	8.419960177847889	8.552669097514269	8.76619759730084	8.41574176829009	8.25408377931942	7.9407540474748
