Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
INPP5J	3.9351074999999995	2.8131566	2.6440675	2.4080369999999998	5.2310324	5.3891480000000005	5.442336	5.073205000000001	3.7039483	3.193524	0.0	6.2797194	5.9803690000000005	5.613471	4.62057	3.9777172	0.7548776	3.820013	4.1240873	2.6496952	3.5306845	2.9274216	2.2123082000000003	3.2390373	2.9672136	3.9883592000000005	3.8932202000000005	3.3428160000000005	2.6286504	2.6410909	3.7119982000000005	4.791315	3.4841692	4.093511	3.6854606	5.2916183	2.5711207000000003	3.5292652	3.9350834000000003	2.9725883	5.4772124	4.729233	5.550304	4.240583	4.296775	0.5376772	2.6979417999999997
METTL7A	7.524362599999999	6.288378	6.204818700000001	6.2415275999999995	6.648771000000001	6.7060595	6.4633474	6.579206	6.7780466	6.9993677	5.967328	6.3956246	5.775966599999999	6.040992	5.6766458	7.109532400000001	5.958529	5.7991056	6.6131244	6.554251	6.2812824	6.0958495	6.3172345000000005	6.0868335	6.15585	7.4737663	6.149454	6.721425	6.346235299999999	5.9465876	6.7587633	7.0116369999999995	7.2740755	6.0907599999999995	6.386057	6.262875599999999	5.5649233	6.415563	6.8864446	6.403186	6.3124814	6.9881850000000005	6.6265087	7.188397999999999	6.98235	6.0051455	6.2365527
MUC1	6.1685514	7.074957	6.8920326	7.0088729999999995	4.634703599999999	4.497628	3.3367430000000002	3.3235447	7.5996842000000004	5.961800599999999	6.4701233	2.0873673	4.335043	4.4103355	5.2982755	5.419714	6.530382	7.076471000000001	6.6508746	5.6756972999999995	6.748580499999999	6.335040599999999	6.0357847	6.2125864	5.607085	6.6253649999999995	7.8258753	7.405522	7.314029	7.0768832999999995	6.5711546	7.579801	5.1022334	4.3586282999999995	7.745392	5.3115635	7.4816504	7.1483083	6.723794	7.388443	2.7532372000000005	6.632447999999999	4.0798755	6.028787599999999	5.6023510000000005	6.5271635	6.977527
BRCC3	6.274821299999999	6.265951	6.082397	5.9266309999999995	5.103441	5.308709599999999	5.9290695	5.783123000000001	5.785092	5.961800599999999	6.014666	5.9862876	5.808535	5.4669433	5.18585	6.5985146	5.5352516	6.0578156	6.4513927	6.1205907	5.761935	5.842576	6.1135645	6.3181114	5.796025299999999	6.081274	6.406743	6.489371299999999	6.234784599999999	6.21592	6.223574	6.027059599999999	6.618686	6.0031013	5.954748	5.677062	6.3308315	5.864118599999999	6.520763400000001	5.773837	6.0771313	6.4522010000000005	5.7887892999999995	6.3994117	5.6103572999999995	6.1031832999999995	6.1148777
P4HB	8.931248	9.370014999999999	9.3995285	9.356986000000001	9.358986	9.371435	9.725947	9.639097999999999	8.707163000000001	9.240413	9.13547	9.150764	9.686094	9.536557	9.406222999999999	8.462114999999999	9.308742	9.36611	8.725106	8.949082	9.438621000000001	9.199048	9.379489999999999	9.211986999999999	9.035032000000001	8.683086999999999	8.920836999999999	8.742280000000001	8.972019	9.738705	9.56517	8.479264	8.471185	9.888844	9.03092	9.901319500000001	9.930662	8.962609	8.859097	9.009628	9.644961	8.194081	9.8529415	8.69774	9.325835000000001	9.160669	9.153276
ZBTB3	2.2776853999999997	1.7703145	3.0225883	3.5272562999999995	3.2842224	3.4888953999999996	2.2609312999999998	2.7294455	1.728478	3.4414684999999996	2.8601766	2.4723852	3.2864809999999998	2.5180938	1.5688318	3.7980947	2.5391386000000002	4.027737999999999	3.5085964	3.6858873	2.4110842	2.0298054	2.2123082000000003	3.3225648000000003	3.1488547000000002	1.4327406	1.2545055	3.4328407999999997	2.6286504	1.8555973999999997	3.4467513999999997	2.5918303	3.4841692	2.4833217	2.7934509999999997	3.0158572	2.5711207000000003	4.3097105	3.6750464	3.0373697	2.6470290000000003	3.2208068	3.3061662000000003	2.3416955	4.6473937	3.1905202999999998	3.6539052000000005
PCYT2	6.659266000000001	5.965501000000001	5.5471406	5.4302163	6.6826490000000005	7.2109594	6.987864999999999	7.170455499999999	5.7232494	5.7823286	5.519504	6.850375	6.925014	7.1307826	6.648401	5.595093	5.842326	6.138416	6.168703	5.748286	6.272353599999999	6.1771392999999994	6.0357847	6.0258365	5.875529	5.987775	5.4581669999999995	6.0515327	6.2012925	6.0356760000000005	6.285940599999999	5.8448725	6.3172817000000006	6.304898000000001	5.924869	6.623545599999999	5.9290886	6.1041865	6.2288737	6.5154575999999995	7.533186	6.656453	7.280108	6.813654	6.3354615999999995	5.584057	5.655317299999999
THNSL1	3.0264692	1.7703145	3.1499702999999997	2.2716956	3.8590164	2.6119938	2.9685357000000003	3.8596532	4.1040397	2.00074	2.0463238	3.3361707000000003	2.7736153999999997	2.5180938	3.148377	3.732882	3.4998236000000005	2.8104183999999997	1.4490174	3.1559142999999996	3.1173222000000003	3.7370367	3.6213229	3.91355	3.3101627999999996	3.0397105	2.7100437000000004	3.0331613999999996	3.2691507	2.3011556	3.0272782000000005	1.5529124	3.223032	3.2644897	3.1090202000000002	3.7592669	2.031816	2.2528599999999996	3.0990386	2.20319	3.6963377	1.0770681999999998	2.2460197999999996	3.1261575	3.6270006	3.0402147999999998	2.946446
CYP2R1	4.339492	2.8131566	3.7416997000000003	3.6965861000000007	4.1448073	3.8714440000000003	4.205379499999999	3.8596532	4.1040397	4.763451	4.4508905	4.446137	4.074379	3.9245504999999996	3.148377	3.9777172	3.5849402	3.7630467000000003	4.5000215	4.422365	4.402866400000001	4.148852	2.2123082000000003	4.447758	4.0651436	4.063607	3.5953635999999998	4.1687326	3.8899856	4.0248156	4.0837264	3.8618186000000003	4.2874513	3.4272910000000003	3.5871456	3.8710127	3.8466442	3.5292652	3.297175	3.7673769999999998	4.6939454000000005	3.7826245000000003	3.9106332999999998	4.1106906	3.7187302000000004	3.117324	3.9668623999999997
CYP4F12	7.101864	5.7561754999999994	4.644097299999999	4.431647	7.2327495	7.4264116	7.545794	7.0651774000000005	6.2296066	6.626164	4.2280197	8.562118	7.6700807	7.5861363	6.703887	6.939307	5.78951	6.7127795	8.140373	5.8004265	6.0810947	4.9103959999999995	5.29868	6.0987295999999995	6.0340834	7.0383	5.210708	6.187058	5.675719	5.829655000000001	6.6123023000000005	7.5111003	7.247936	6.315334	6.8976455	7.190219	7.636003	6.5492099999999995	6.6041875	5.9938188	8.182428	7.471263400000001	7.8907050000000005	7.449111500000001	6.890001299999999	5.3485065	5.565277
PRELID2	6.5105889999999995	6.265951	5.6902447	6.127639	5.9770265	5.688366	6.1760945	5.783123000000001	6.4364595	5.3834324	5.918384	6.882519	6.5286655	6.3820896	5.9761176	6.126304	6.095373	6.1825285	6.69972	5.6569650000000005	5.9189253	5.421138	5.866388	6.1567807	6.3352904	6.5157504	6.3949122	5.7350330000000005	5.348644	6.0828924	6.101725	6.866147	6.4454927	6.386346	6.633953999999999	5.980938	6.3047595	6.617206599999999	6.0573087	6.390843	6.5883574000000005	6.1021204000000004	6.7445397	6.6361794000000005	5.9118642999999995	5.17901	5.910650700000001
FOXD2	4.9137216	2.8131566	3.9660196000000005	3.7993517	0.0	0.6490768	1.3318216999999999	1.088414	4.1040397	3.5510995000000003	3.964315	1.8479066000000002	0.8750154	0.0	0.9879188	4.677581	3.3128612	4.3705172999999995	4.926652	3.6858873	4.073424	4.037162	3.3050224999999998	4.248597599999999	4.1096663	4.2683295999999995	3.5953635999999998	4.536757	3.3929858	2.6410909	3.935969	5.1149144	4.7011285	0.0	4.5521383	1.0638658	4.5640173	4.513766	4.82429	4.249811	0.0	4.047575	0.0	5.3387494	4.335928400000001	3.6715730000000004	4.5585666
LYRM7	4.7757406	5.0683403	4.033658999999999	4.431647	4.0784902999999995	4.7003975	4.475139599999999	4.9206	4.7990794	4.693439499999999	4.643894	4.979447	3.8424199999999997	4.842678	4.731529	4.931189	4.2899957	4.4806194	5.410248999999999	4.969622	4.191796	4.6569247	4.320369	4.2906904	4.458472	5.1635633	4.6182099999999995	4.5768	4.70367	4.206339	4.4166837	5.2962723	5.535832	4.3984375	4.060022	4.5457077	3.4979074	4.924902400000001	4.8027169999999995	3.9125888	4.6116242	4.465004	3.9977343000000003	4.9015794	4.215128400000001	4.1828566	3.9668623999999997
PPARA	6.295167	5.723629	5.401125	5.461894	5.843628	6.051783	5.608569999999999	5.950133999999999	6.049818	5.2757554	5.486305000000001	7.0332985	6.090414	6.5265017	5.9761176	5.5766263	5.4008555	5.535586400000001	6.0975814	5.433052	5.245998	5.3911653	5.142521	5.2533544999999995	5.494072	5.3098197	5.7458405	6.147721	5.651123	5.714446	5.438492299999999	6.3342184999999995	5.845729	5.237819	6.3565164	5.8910089999999995	5.2814794	5.4818387	5.798600700000001	5.7353053	7.029893400000001	6.703297599999999	6.876803999999999	6.1659174000000005	5.754596	4.9022927	4.9199767
ESPN	4.523201	2.541655	1.7006136000000003	2.2716956	4.888026	4.3446574	4.9347744	4.4111023000000005	3.2916572	2.5153873	2.0463238	5.3904767	5.861233	5.613471	4.500361	2.837504	3.3128612	3.7037385	4.443782	1.863016	3.6457748	0.91149944	2.5473382	1.7009294999999998	2.224176	4.75054	4.1399803	3.2467978	2.8173265	3.4064083	3.8831512999999998	3.9366148	3.8968325	3.8851357	3.7322147000000006	4.2882795	4.837781	4.1351724	4.316232	3.9467177	5.260208	5.2546105	6.0857444	4.240583	3.9124901	1.4887894	2.0176754
PLCD1	6.2645397	3.9511864	4.129519999999999	4.5542703	4.963462	4.850002	4.8613725	4.6882267	4.9791975	4.8730782999999995	4.057676	4.918742	4.144091599999999	4.773104	4.6771164	6.402762999999999	4.867255	5.552494	6.378259	4.999669	5.985996	4.4102726	4.810150599999999	5.642745	5.5435944	6.267848000000001	4.7354293	5.256883	4.7963095000000004	4.5125513	4.9406943	6.5580087	6.4907794	3.940118	5.719749	5.0279164000000005	5.673695599999999	5.6427445	6.389442400000001	6.3079333	4.1879935	6.6404943	4.951857599999999	6.046659	5.649735	4.25288	4.4009089999999995
ENTPD5	7.99143	6.1964984	5.592703299999999	5.63861	7.001765700000001	7.003027	6.833289999999999	6.951608	6.6575727	6.8248	5.452325	7.7470617	7.332111	7.1307826	6.3683442999999995	8.59879	6.310589	6.842173	8.020524	6.6894364	6.585146400000001	6.0292974	5.5801544000000005	7.4825029999999995	7.3772955	8.540557000000002	6.4644847	7.360351	6.0775437000000005	6.2327657	6.8782845	7.389898	8.345339	5.702772599999999	6.902764	5.8642507	7.548247	6.933972	7.131094	6.686788000000001	7.7698364	7.846507000000001	6.769507400000001	7.856184	7.811095699999999	6.045164	6.2248363
DHRS4L2	3.5846169999999997	4.2543387	4.331156	4.1882477	4.0784902999999995	3.9263894999999995	4.523527	4.4111023000000005	4.2160459999999995	3.7013504999999998	4.306198	4.8553705	4.074379	4.1052704	3.9772642	4.871843	3.4998236000000005	4.027737999999999	3.973324	3.7579777	3.5306845	2.6521416	3.3627925000000003	2.9548125	4.423627400000001	3.9883592000000005	4.0218697	4.690664	3.9717126000000005	2.7386672	3.5177730000000005	4.9259114	5.0222397	4.0441704	4.165995	3.8710127	3.471365	4.6059012	4.4331646	3.8776328999999996	4.1101794	4.952478	4.7408247	4.496053	3.7480550000000004	4.3196616	4.6313724999999994
KBTBD12	3.292443	1.1411984	2.8075702000000002	3.4660879999999996	0.8437667999999999	0.0	0.8144286000000001	0.0	3.6517867999999996	1.6527497	0.0	3.0266902	1.1705927	0.7445606	0.9879188	2.956541	2.5391386000000002	3.4386296	3.3945434000000003	3.045024	0.9706473	3.0086293	1.5940604	3.2390373	0.6084630999999999	3.3712449999999996	1.6223588	0.7253259	1.4479269	2.5364332000000003	3.1214979	1.8905339	3.3595010999999997	2.6242914	3.9456432	2.6898868	0.0	2.6491039	0.0	2.6797497000000003	1.5430475000000001	1.6868314999999998	2.505803	2.4530904	0.0	1.7040607	3.343113
NHEJ1	0.0	1.1411984	0.4595002	0.0	0.0	0.0	0.0	1.7016833999999998	0.0	0.0	0.0	0.72241676	0.5028539000000001	0.7445606	0.0	0.6913395999999999	0.7548776	0.62929344	0.8992609	0.0	0.5654604999999999	0.0	0.0	1.0878375	0.0	0.5108583	0.0	0.0	0.0	0.0	0.0	0.47177815	0.94589657	0.0	0.0	0.0	0.0	0.0	0.50636923	0.0	0.0	0.63679594	1.2653747	0.0	0.0	0.0	0.0
TMEM72	2.8172998	1.7703145	2.129477	2.9449673	0.0	0.0	0.8144286000000001	0.0	3.6517867999999996	3.0514936	2.0463238	0.0	0.8750154	0.0	0.0	5.3122034000000005	0.0	2.5659056000000002	4.3242650000000005	2.793847	3.3387578	3.0086293	1.9360517	1.426709	1.8572528000000001	4.419207599999999	3.3230885999999997	4.653699	2.1558511	0.0	2.104755	4.642857599999999	5.178024	0.0	3.8640206	1.0638658	2.7584082999999997	4.415343	3.4713568999999995	2.3119278	0.0	2.4433352999999998	0.0	4.644259	0.0	2.4637097999999997	3.5068622000000005
TMEM220	4.0352697	3.5669089999999994	3.3221540000000003	2.9449673	5.7824516	5.427746	5.442336	5.753307	4.7990794	5.088421	3.8644922	6.492531	5.8508463	5.531571400000001	4.930721	4.0861335	4.0112042	4.615458	5.439304	4.938936	4.2656374	4.148852	4.166669000000001	4.6553154	4.794745400000001	5.835078	4.534414	4.7961946	4.8833566	4.1718154	4.259789	5.2084413	4.7011285	5.5696224999999995	4.8136095999999995	5.497174299999999	4.303130599999999	4.415343	3.7670326000000003	3.8418089999999996	6.445168	5.0280260000000006	6.542091	4.388052	4.0832815	5.0668473	4.4818907
C6orf132	5.110247599999999	5.015545400000001	4.331156	5.330783	4.5393099999999995	4.602572	5.165738	4.7499223	4.6206190000000005	3.961753	4.057676	5.120894	4.7912349999999995	5.531571400000001	4.834560400000001	3.6645812999999996	4.339826599999999	5.2955947	4.7979684	4.422365	4.670888400000001	4.8891077	4.0307097	4.6871805	5.277005	4.7953795999999995	4.7354293	4.690664	3.8899856	4.7416644	4.259789	5.049015	4.8475747	4.6500254	4.652786	4.0239080000000005	4.878753700000001	4.513766	4.1208797	4.7134075	4.892946	4.465004	5.2644324000000005	4.881805	4.6159267	4.5032473	4.7668099999999995
ZP3	2.4326522	0.0	2.6440675	2.4080369999999998	0.8437667999999999	1.0951338	2.8214679	1.088414	1.5114802	2.9748662	1.6262119	1.8479066000000002	1.8082133999999999	0.7445606	0.9879188	3.8604870000000004	1.2479135000000001	2.2713213	2.985661	1.2134011999999998	2.4110842	3.0855088	1.3869117	3.1503751	2.224176	1.1856718000000002	2.5485568	2.0930092	2.1558511	2.5364332000000003	3.0272782000000005	2.8458080000000003	1.5123641	2.8706157	2.959847	2.0947688	0.6940677	1.3256785	2.7837902999999997	2.20319	1.7623991	2.9370553	1.928955	2.2209747	1.3907311000000002	1.4887894	2.5555446
CLN3	2.7001207000000003	1.7703145	3.3752666	2.1211116000000003	1.3726513	1.7104627000000001	1.3318216999999999	1.7016833999999998	2.4925096	2.1476054	1.6262119	2.0873673	1.6253028	2.1300478	0.9879188	3.0665004000000002	2.1497283	3.4386296	3.1352053	2.793847	3.4056108	2.4342937	2.0807824	2.6005037	2.8670287	3.4293008	2.7100437000000004	3.8140872000000003	3.3929858	2.7386672	2.2784176	3.4155483	3.223032	1.4446341999999999	2.501193	2.4227986	4.538673999999999	3.32755	2.8692917999999996	2.5075295	2.4078186	3.2208068	2.2460197999999996	3.5334822999999997	3.2707207	2.5772397999999996	3.343113
S100A16	8.598235	9.158025	8.302318	8.8212385	7.7143416	7.809212700000001	7.782905599999999	7.8851952999999995	8.521611	7.5773306	7.761591	7.4037395	7.739288	7.6012707	7.882728599999999	7.4203367	7.7189364000000005	8.525342	8.259196000000001	7.997380000000001	8.195911	8.335414	8.260558999999999	9.006331	8.852228	7.813275	8.516378999999999	8.172131	7.979836	8.059777	7.9155254	8.210144999999999	7.988135300000001	8.309534	8.471077000000001	7.9478617	8.431882	8.26832	7.9628863	8.863195	7.6304617	8.0655155	7.384807	8.242785000000001	8.144544999999999	8.764936	8.533627000000001
FSIP2	5.437591599999999	4.650353	2.3577545	3.4022116999999996	2.314305	2.7402031000000004	3.1019888	1.088414	5.4299774	2.8082006	1.0310470999999999	3.0266902	3.5141659	2.8235815	2.5647705000000003	2.5651727	4.2899957	4.251313	4.705325	3.6100046999999997	3.9444644	2.1775982000000003	2.6437047000000002	4.555266400000001	5.3344097	3.5906425000000004	4.1399803	2.0930092	3.6127093	3.0739136	4.7175155	5.1932683	2.493629	1.72068	5.0348845	1.3982346	1.4046686000000002	4.3097105	4.0855856	4.6526737	2.7532372000000005	5.606413	1.2653747	5.3387494	5.1757574	2.3404772	2.5555446
NOXA1	4.415805000000001	4.1601925	4.6867423	4.611882700000001	4.268943	5.0854897	4.4250727	4.7499223	5.0614705	4.4882083	4.3803577	4.7547674	4.63051	4.582903400000001	4.298887000000001	4.871843	4.5235386	4.5829115	5.439304	4.508479599999999	5.227639	4.4398550000000006	3.9576027000000003	4.2906904	4.492494000000001	5.6275580000000005	5.0389028	5.256883	5.0048084	4.566701999999999	5.0879917	6.181128	4.4182224	3.3481852999999995	5.5076823	5.0036016	5.4941754000000005	5.028421400000001	5.215698000000001	5.279922	4.771822	5.90247	5.192406	5.2177706	4.6159267	4.6915255	4.830041400000001
LRRC66	4.4524989999999995	2.8131566	3.2670116	4.1104336	5.6743474	5.349489	6.0330075999999995	5.415382	4.064685	3.8800652	3.6413815	6.1926627	6.7737803	6.450541	6.0205	4.3696779999999995	5.2263885000000005	5.354625700000001	5.222442	3.3549962	4.497848	2.1775982000000003	2.9753597000000003	3.5475415999999997	4.492494000000001	5.180566000000001	3.4196703	5.016013	4.32263	5.251822	5.5779624000000005	4.007724	3.9838755	6.366411	3.8214089999999996	6.390254	5.8744264	5.457314	3.8948699999999996	4.6318474	5.732244000000001	3.59663	6.144186	3.7232246	4.429401	2.4637097999999997	4.176014
MAOA	8.795013	7.290274	7.426514999999999	6.421468	9.292891000000001	9.278141	9.529663000000001	9.424121000000001	8.224072999999999	7.9468440000000005	6.7046947	9.636409	9.5618515	9.321903	8.346497	9.177158	7.680774700000001	7.853034	9.244548	7.473496000000001	7.695852799999999	7.4835085999999995	7.240429	7.964322999999999	8.049255	9.318195	7.7535996	8.757605	7.518225	7.470432000000001	8.203647	8.712653	9.084638	7.242055400000001	8.229712	8.410042	9.644356	8.285836	8.611752000000001	7.869629	9.511339999999999	8.480701	9.339245	8.793457	7.982814299999999	7.0292187	7.4139795
C15orf61	3.8822916	2.541655	3.1499702999999997	3.6423216	3.0272547999999997	3.7548466	3.9461162000000005	3.4773680000000002	4.064685	3.3833617999999994	3.964315	4.529701	3.5141659	3.0755502999999997	3.148377	3.8604870000000004	3.2094313999999997	3.6418873999999994	3.7127657	2.9248947999999997	3.4695027	3.2942524	3.3627925000000003	3.8586400000000003	3.7646031000000004	3.6889787000000003	3.6757882000000004	3.8140872000000003	3.7111757000000005	3.1468258	3.4467513999999997	4.007724	3.8041980000000004	3.5735693	3.6371403	3.198328	3.1750298	3.7871516000000005	3.8948699999999996	3.1588092	3.2650504000000002	4.729233	3.8179333	4.1442766	3.4948504000000002	3.4510050000000003	2.827538
FHIT	3.7111466	3.706687	3.6149410000000004	3.6965861000000007	4.20821	3.6928123999999998	4.205379499999999	3.6163592	3.7039483	3.7013504999999998	3.8644922	3.4261513	3.2234652	1.8882486	3.9772642	4.411956	4.1848526	3.2019644	4.1939454	4.3773007	3.8987822999999997	3.9160932999999996	3.5233972000000002	3.5475415999999997	3.3101627999999996	3.1815886000000004	3.51019	4.5768	4.1224656	4.1364455	3.5854623	4.1082187	4.065965	4.093511	4.6033397	3.7592669	1.4046686000000002	3.4319300000000004	4.6660357	3.980058	3.7991016	4.6675724999999995	3.9977343000000003	3.8908877	3.1875422	4.3196616	4.4009089999999995
S100A14	8.6952	8.372194	7.3621936	7.6167254	7.2777767	7.302076	7.850851	7.843353	7.683262299999999	6.638636999999999	6.8290725000000005	7.9803004	7.520831599999999	7.5501933	7.435306	7.0029262999999995	6.4645220000000005	7.746861	8.067806	7.096348299999999	7.6586490000000005	6.743628	6.883874400000001	7.6167929999999995	7.5886507	7.205448599999999	7.544612	7.7889037	6.9506917	6.593863000000001	7.322019	8.078018	7.6181464000000005	6.811882000000001	7.8629809999999996	7.343388	8.020527000000001	7.3942255999999995	7.2672677	8.538967999999999	7.7150345	8.013800999999999	7.534329400000001	8.036918	7.427381	7.870629300000001	7.978785
ZNF681	1.9066140999999999	3.2387087	1.858163	1.9529588	1.7588106	3.0680065	2.8214679	1.7016833999999998	1.2559648	3.8800652	3.224666	2.0873673	1.6253028	0.7445606	1.5688318	3.353568	2.9772587	1.4007684	2.412931	2.6496952	1.2866323999999998	2.4342937	1.3869117	2.304345	3.455235	3.1815886000000004	1.6223588	2.6383502	2.4115328999999996	2.83006	1.9072903	2.3936892000000003	3.4841692	1.9522951000000002	3.3073254	1.6695037	2.2965977000000004	3.4319300000000004	2.8692917999999996	2.4130409999999998	0.9686786000000001	2.9370553	0.553818	3.0573056	2.4129549999999997	2.3404772	2.2200729999999997
TMEM63A	6.3737974	6.3747544000000005	7.095646400000001	6.744861599999999	6.030626	6.3518989999999995	6.2060523000000005	6.001768	6.466968	6.9501800000000005	7.0034657000000005	6.113619	6.107965	6.099009	6.1258273	7.122321	6.4757094	6.967229	6.847929	6.5338616	6.682717299999999	7.3842955	6.960714299999999	6.963598299999999	6.544356	7.1460967	6.866892999999999	7.2408204	6.5328207	6.8224907	6.8715215	6.976617299999999	6.7854652	6.797065299999999	7.286345	6.75317	7.1671243	6.692685000000001	7.060137700000001	6.457457499999999	6.4995894	6.328167	5.9172316	6.849728599999999	7.033859	6.5129642	6.492491
ATP2A1	0.0	1.1411984	0.0	0.0	0.8437667999999999	1.7104627000000001	0.0	1.088414	0.94524217	0.0	2.0463238	0.72241676	1.6253028	1.2332302	1.5688318	0.0	1.2479135000000001	1.0659958	0.0	0.73067766	0.5654604999999999	1.2150568000000002	1.3869117	0.0	0.6084630999999999	0.5108583	1.2545055	1.2057354	1.8448821	0.9053549000000001	0.0	0.8267095	0.0	0.0	0.50972205	0.62785226	0.27016553	0.81003475	1.6333636	0.7832412	1.5430475000000001	0.0	1.5219862	1.1510108000000001	0.0	0.5376772	0.0
FUT4	4.1289277	4.9037805	4.788145	4.332315	3.9359443	3.2513351000000004	3.8733041	3.8596532	5.158123000000001	4.4030385	4.057676	4.2629155999999995	4.678287	4.7370176	3.7848372	4.0861335	4.1848526	4.4448442	4.5000215	4.703648599999999	3.6457748	4.730584599999999	4.290911	4.9722285	4.7672156999999995	4.502698400000001	3.6757882000000004	4.3179517	4.1224656	4.206339	4.4891644	4.2903695	4.4182224	4.232151	4.5521383	3.9237986000000005	4.576524	4.0058556	4.155330999999999	4.950525	4.33206	4.3906264	4.15759	4.1442766	5.249380599999999	4.5032473	3.9668623999999997
ASB13	6.0418353	4.3427157	5.3489733	4.1882477	6.301652	6.341829	6.2060523000000005	6.856649000000001	5.4299774	5.5110225999999995	5.1471324	6.87455	6.779267999999999	6.804467	5.648640599999999	6.5136959999999995	5.5137032999999995	5.7412915	6.202991	5.342167	6.039601	5.0702596	5.3424115	5.023053599999999	5.1967300000000005	6.235671	4.697405000000001	5.463233	5.5214305	5.3321795	5.9170127	6.035591999999999	5.9138155	5.7496977	5.820553	6.4544516	6.1034203	5.9190309999999995	6.137047	5.197282	6.763781	5.875453500000001	6.876803999999999	6.5942655	5.6804809999999994	4.666086	5.004633999999999
ZNF774	2.4326522	2.541655	1.7006136000000003	1.2844186000000002	3.5022656999999997	1.9414151999999998	2.8214679	2.7294455	2.902765	3.3228161	3.6413815	2.7759972	2.3702028	1.5975988	0.9879188	4.326124	2.3575322999999995	2.2713213	3.3945434000000003	3.1559142999999996	3.8987822999999997	3.5325654	1.9360517	3.7421217	4.558223	3.1123927000000005	2.1585419999999997	3.8140872000000003	2.4115328999999996	2.3011556	2.818091	3.061696	4.143634	1.72068	2.8790464	2.268087	2.9627757000000003	2.8127098	3.1681522999999996	3.2158990000000003	2.5323757999999996	2.828549	2.6200278	2.6529853	3.9124901	2.2057265999999998	2.6979417999999997
SULT1A1	8.602323	6.3747544000000005	5.771736	6.2952695	6.965528999999999	7.04708	7.4860014999999995	7.299847	6.0397053	5.4127774	5.0595593	7.9913974	6.827739200000001	6.760205	6.0205	6.687255	5.469618	6.4584866	7.662282	4.8755336	6.245232	5.703155000000001	5.492293	6.0868335	6.9142847000000005	7.780194	6.917388000000001	6.676062599999999	5.7236876	5.576092	6.326069	7.0373554	7.147822	6.4820867	6.633953999999999	7.4818454	7.5624633	7.816789	8.17923	7.0507326	8.626816999999999	8.643687	9.558337	6.10752	5.6183195	5.471083599999999	6.2248363
SLC30A10	5.4005113	3.0415667999999996	2.8828603999999998	0.96881026	3.6916404000000003	4.030375	4.4250727	3.4773680000000002	2.902765	1.8372117	2.6363428	4.2132287	3.8837629999999996	3.4766355000000004	3.6780565000000003	5.4402870000000005	3.0980105	4.4448442	4.8421507	4.774878500000001	4.8734064	2.1775982000000003	1.1449516000000002	3.055905	5.796025299999999	5.524789299999999	2.9871876	3.673436	2.4115328999999996	3.4064083	3.935969	5.365589	5.446711	4.3984375	4.5521383	3.1099753	3.7615745	3.7062053999999995	4.4609747	5.319532	2.7532372000000005	4.9263897000000005	2.6200278	4.572058	3.2297306	0.0	2.0176754
ZFP62	4.746487	4.5793724000000005	5.362189	4.3992906	4.1448073	5.1329823	4.6156898	5.211200700000001	4.1040397	5.6030025000000006	5.013694999999999	4.979447	5.283487	4.8083105	4.1470194	5.767815000000001	4.965760700000001	4.852357	5.287799400000001	5.029103	4.9869127	4.9103959999999995	4.166669000000001	5.59315	4.9978986	5.3554525	4.7354293	5.397675	4.32263	5.627951	5.2635654999999995	5.494967	5.1022334	4.437178	5.1076164	4.875468700000001	5.076621	5.3007073	4.82429	4.9672475	4.961021	5.654883	4.6361165	4.1106906	4.50005	5.0668473	4.5585666
ERI2	3.292443	3.0415667999999996	4.276363	2.9449673	3.7777543	3.4139720999999996	4.263518	4.067778	2.6065169999999998	3.4414684999999996	3.0539017000000004	3.5108476000000004	3.6640718	3.3863273	3.3001087	3.8604870000000004	4.071439700000001	3.7037385	3.7127657	3.8266367999999993	2.6504103999999997	3.7839272000000004	3.6213229	3.8015567999999997	3.5226437999999995	3.8675727999999996	2.366689	3.5175762	2.8173265	3.5205557	3.9869218	3.3622769999999997	4.217333999999999	3.6414983	3.036361	3.6999714	3.7394996	3.5292652	3.7670326000000003	3.2158990000000003	3.6963377	1.4139278999999998	3.7188659	3.3149513999999995	4.335928400000001	3.6195111000000004	3.343113
ZSCAN16	4.082858600000001	2.206932	3.5700858	3.940955	3.3973593999999996	3.2513351000000004	3.3367430000000002	3.151341	3.0710928	3.7481472	3.515393	3.4261513	3.7560000000000002	2.9550595	3.6780565000000003	3.6645812999999996	2.3575322999999995	3.4386296	2.6300936000000004	3.5299074999999998	2.9482338	3.5325654	3.5233972000000002	3.5475415999999997	3.0608912	3.1815886000000004	2.5485568	3.0331613999999996	2.6286504	2.6410909	3.5177730000000005	4.0420055	3.7052057	2.3270707	3.3678	3.6381339999999995	3.1076894	3.7871516000000005	3.8948699999999996	3.5178300000000005	3.0317222999999998	3.7826245000000003	4.2313313	3.481874	2.3377934	4.1828566	3.7873379999999996
