Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
ZADH2	7.24126817732937	6.68929916053589	6.376776571882981	7.136478518349169	7.510170751151769	7.423746229114769	6.85049941375812	6.4982508675278305	7.6242471458362004	7.45779126025604	6.45121111183233	7.66320227857954	6.62058641045188	7.91468410532839	6.29645740737124	6.93428059364002	6.77214959078454	7.3416300093299105	7.29829173062012	7.511752653767379	6.73741636593706	6.736063627871809	7.68720069465189	7.04657836662033
FRYL	8.11478344724985	8.05961485629722	8.22833771198138	8.05365441760314	9.1644041578813	8.74685018309805	8.859224161978199	8.065550770955019	8.453682185872179	9.172677520783859	8.60659028037053	7.621319301014191	8.7839804136838	8.56833618213375	9.14159627838382	7.847370600905481	8.5762953763282	8.75488750216347	8.42877889133759	8.96347412397489	8.864495702651581	8.88965605819216	9.39145842004967	9.02153524878054
HNMT	3.30742852519225	5.28909670241999	4.44625622988956	3.41953889151378	4.65535182861255	4.63807383718072	4.90689059560852	5.24792751344359	4.34340782229781	2.8875252707415897	4.39231742277876	4.24031432933371	3.98185265328974	3.92599941855622	4.887525270741589	2.29278174922785	5.54843662469604	4.129283016944971	4.69488019279919	4.90689059560852	4.8678964639926505	4.47897180503294	5.03121873061072	2.53605290024021
CANT1	7.559950612713081	7.9536144611993596	6.818901675885639	8.5702352149746	8.601770788407709	8.009548726972259	7.911691581872339	8.4606606646076	8.55497249615294	8.27937843123448	7.19475685442225	8.051480865341329	7.84297883178833	8.162894799374781	7.49505552836802	8.047669251391321	8.887525270741591	8.15785216914174	8.21577565302028	8.691045553487179	8.71836162613836	7.859224161978211	8.62241793925047	7.67030217007853
FARP2	0.485426827170242	3.9448584458075397	3.86789646399266	-0.15200309344505	1.37851162325373	4.2016338611696495	2.35049724708413	0.6780719051126379	2.13750352374994	0.584962500721156	0.765534746362977	2.0703893278914	1.0703893278914	3.5360529002402097	1.72246602447109	1.88752527074159	4.0	2.13750352374994	0.37851162325373	3.20163386116965	4.19377174339668	2.48542682717024	2.8073549220576	2.35049724708413
XRCC6BP1	3.73335434061383	4.77082904603249	0.765534746362977	1.9634741239748899	4.86294724802092	2.98185265328974	2.26303440583379	0.925999418556223	1.32192809488736	2.60880924267552	0.6780719051126379	0.0	4.37851162325373	0.6780719051126379	2.3219280948873595	1.0	2.0	4.877744249949	1.20163386116965	0.485426827170242	0.765534746362977	1.88752527074159	0.37851162325373	3.9448584458075397
SIAE	-0.15200309344505	2.20163386116965	2.16992500144231	2.74416109557041	3.0	3.03562390973072	1.5849625007211599	0.137503523749935	2.63226821549951	4.36457243229586	2.86789646399265	-1.32192809488736	1.43295940727611	0.263034405833794	-1.73696559416621	3.1043366598147406	0.765534746362977	4.24792751344359	3.5607149544744803	-2.3219280948873595	2.29278174922785	3.92599941855622	3.51096191927738	2.58496250072116
SIAE	2.86789646399265	1.32192809488736	1.72246602447109	0.6780719051126379	1.32192809488736	0.263034405833794	3.6553518286125497	1.32192809488736	0.137503523749935	1.9634741239748899	4.5668151540109	1.6322682154995098	3.92599941855622	0.6780719051126379	2.4059923596758397	0.37851162325373	0.765534746362977	3.8073549220576	2.8278190246173196	3.0	5.22110372536788	0.8479969065549499	-0.15200309344505	1.6322682154995098
PADI2	3.81762325751143	4.66106547980695	4.57893871309339	3.99095486039699	3.8875252707415897	2.6780719051126405	4.5235619560570095	4.270528942380721	4.41953889151378	4.71699089440494	3.8073549220576	4.930737337562889	4.78135971352466	3.99095486039699	4.452858964713809	3.8073549220576	4.49825086752783	4.84297883178833	4.4594316186373	4.0	4.41953889151378	4.60880924267552	4.28540221886225	4.405992359675841
PADI2	5.6724253419715	6.33985000288463	6.4396231375571205	6.16591193893569	6.580447019598661	6.6724253419715	6.08746284125034	6.49345520092618	5.38543103719352	5.27426166125705	5.949534933017009	5.22110372536788	5.63807383718072	5.8678964639926505	6.15177765473205	4.63807383718072	6.63081315229913	5.9164766444377195	6.325530331567559	6.556122817841179	6.0639343057541	5.54225804976692	6.77873424411784	5.608809242675519
KIAA1217	7.0476692513913095	7.46188866443282	6.29094040240368	7.6395215995108305	7.03782146543497	7.5022351148568	7.25833047261243	7.60288440871842	7.80154670335678	7.065012150436949	7.21916852046216	7.0757465380609	7.65248649491816	7.17891378466957	7.16591193893569	6.964629666720589	8.2728630232019	6.507794640198701	7.465158229664249	7.27426166125705	8.20163386116965	7.57893871309339	7.041111535369151	7.423746229114769
MIER3	6.400879436282179	5.575917361118151	6.123086750981059	6.515699838284039	6.13545278418517	5.04439411935845	6.88508622529017	6.64529816394863	6.1719273543534605	6.18586654531133	4.81762325751143	5.797012977836139	5.958842675243241	6.0746766862945	6.08533966935737	5.97498811199193	7.11478344724985	6.29094040240368	6.343407822297809	6.546894459887639	7.25550073314839	5.74416109557041	6.381975478557299	5.8124982253335595
MIER3	7.24126817732937	7.93663793900257	8.19721669311005	7.72246602447109	7.63008507000212	7.04220656012069	8.29001884693262	8.33806779754262	8.0639343057541	8.26865895502767	7.132371198732541	7.54225804976692	7.97899639608894	7.45779126025604	7.96173907260414	7.62497817956904	8.65033375384593	8.013462259806559	8.4749227003798	8.046032614754209	8.886611111851	7.736063627871809	8.657854335815719	7.71904650392994
CEP70	5.41616416473313	5.96116025813664	5.14974711950468	5.20945336562895	4.36457243229586	4.47248777146274	5.31469652565629	6.024585638278269	4.9818526532897405	5.27052894238072	5.669593751188331	5.563768278452031	3.7548875021634704	5.686500527183219	3.41953889151378	5.224966365000269	6.69348695749933	5.04001567884788	4.77610398807316	5.15380533607904	6.49505552836802	3.13750352374994	5.48864353985378	4.39917109381982
CEP70	6.590961241342599	6.56529252058102	6.93428059364002	7.01122725542325	6.0156938071051504	5.686500527183219	7.17990909001493	6.872828759534889	6.266786540694901	7.231701199029	7.091699834136809	6.45121111183233	5.776103988073161	7.463524373271179	6.7238315664953205	6.55305325276641	6.63081315229913	6.58195375084882	6.795715006501731	6.66533591718518	7.50382573799575	6.215290305651231	7.288173968112299	7.01792190799726
PPA2	5.29278174922785	5.28169825009883	5.1699250014423095	4.41953889151378	3.4724877714627405	4.85299758761332	5.41278152533848	5.381975478557299	4.666756591884799	5.4262647547021	2.23266075679027	5.51727569320958	4.37155886261196	4.92599941855622	5.318316841334981	2.8073549220576	6.2288186904958796	4.977279923499919	5.21334728173344	3.6667565918847997	5.41616416473313	3.5607149544744803	4.95884267524324	4.8278190246173205
GHITM	11.1239273881726	10.5040244426364	10.0826813029504	11.0110175461357	10.5258144077884	10.137631598235401	10.544674705899801	10.9539054151261	10.7739633684336	10.560332834212401	10.9719745737342	10.5168818908212	10.2583304726124	11.0312187306107	10.7382611835761	10.280074768650099	10.9925135351496	10.729365827916599	10.5306014145168	10.5327455269766	10.852841578417099	9.94968082926438	11.4620420909426	11.065618084382802
CNNM2	4.84297883178833	5.46270675067016	4.66106547980695	5.48220292629596	6.400879436282179	5.1659119389356905	5.31469652565629	4.38543103719352	5.5999128421871305	6.05961485629722	3.1043366598147406	4.84297883178833	5.575917361118151	5.452858964713809	5.617651119427331	5.14974711950468	5.49185309632967	5.53605290024021	4.70597790168252	6.11478344724985	5.3037807481770995	6.63372181264101	6.8008998999203	5.62935662007961
CNNM2	4.94485844580754	6.4110872267986	5.85299758761332	5.2667865406949	6.70321146739115	5.8923910259134	5.6639138421159805	6.51884982870769	5.405992359675841	6.08746284125034	4.61470984411521	5.59693514238723	6.546894459887639	6.45121111183233	5.593951283948411	5.575917361118151	6.643856189774731	6.23266075679027	5.50143914515887	5.954196310386879	5.72519581722666	6.608809242675519	6.785288980704019	6.26865895502767
BPNT1	7.76022094646651	7.673839055990441	7.060695931687549	6.96693797927846	7.500642736062809	6.9807108289001905	7.4000255179140195	7.473299871141321	7.4982508675278305	6.45121111183233	6.9152818658676605	5.69488019279919	7.32192809488736	7.61323695471633	7.28355142317431	7.271463027904379	7.563005553062401	6.3451834471876705	7.55382125653269	7.98868468677217	7.78004757606187	7.78135971352466	6.59693514238723	7.09275714091985
LENG9	5.58195375084882	6.9898202201176	5.643856189774719	6.10013667128545	5.8703647195834	4.0703893278914	5.436295119839361	5.63807383718072	6.75622271284729	6.6567823642190005	5.28169825009883	5.44625622988956	5.925999418556219	5.979568100095191	6.270528942380719	5.8328900141647395	6.894817763307941	5.62935662007961	5.46597446450407	6.035623909730719	6.9483672315846805	5.71973105674985	5.354028938054389	5.46270675067016
AGFG2	1.32192809488736	4.554588851677639	2.8479969065549504	1.53605290024021	5.32192809488736	4.97269265400426	3.8972404255748	5.1456774551956395	2.0703893278914	1.8073549220576	4.30742852519225	4.66106547980695	2.0	2.13750352374994	2.96347412397489	4.2016338611696495	3.3219280948873595	3.0	5.06177619758669	4.60880924267552	5.3327079336406	5.93310047493137	2.0	5.15380533607904
ZNF57	8.08640164588003	7.181897643108389	6.97727992349992	7.334496768390419	7.882643049361839	7.58796498888268	7.776103988073161	7.29001884693262	7.83857365266832	8.11634396123747	7.06177619758669	6.931919390100041	7.97269265400426	7.47654370621426	8.190318547941821	6.97498811199193	7.85424505422013	7.90267658665114	8.65427799526124	8.36763315939816	7.96405201104085	7.96405201104085	8.48099210369791	8.46025109894385
CMTM4	5.50143914515887	6.568336182133749	5.6724253419715	6.27612440527424	5.456149034648	4.968090752045259	6.44128427192704	6.251719092605961	6.635173946674921	3.13750352374994	4.26303440583379	5.9044840979014195	5.94016675048282	5.593951283948411	5.09592441999854	5.21723071622067	6.69627208392586	6.554588851677639	5.73876783680019	5.300123724569009	5.67807190511264	5.69488019279919	5.44956137461324	5.894817763307941
PACSIN2	7.96347412397489	8.68053534400517	8.29094040240368	8.88508622529017	8.80283944093511	8.335390354693919	9.131856960608788	8.96780264519639	8.95564990752838	9.215775653020279	8.65713977659315	8.72178276845979	8.361066488794322	8.73301532168596	8.29737486052832	8.70563238736142	9.215775653020279	8.82241149636048	8.68158981722124	9.13493964349298	9.11764310138909	8.08480838780436	9.43650334601291	9.063664718714
NDUFA10	1.53605290024021	5.649615459063409	4.73335434061383	4.47897180503294	4.92599941855622	4.60880924267552	5.01346225980656	3.77610398807316	4.86294724802092	5.32553033156756	4.63807383718072	4.70597790168252	5.405992359675841	4.77082904603249	4.51727569320958	3.9448584458075397	5.28169825009883	5.8404632338695395	3.96347412397489	5.4093909361377	3.98185265328974	5.5576551547254205	4.129283016944971	5.53915881110803
RALGPS1	4.5298209465287	5.181897643108389	5.28909670241999	4.786596361890809	3.41953889151378	3.8972404255748	1.20163386116965	4.47897180503294	5.02680005934372	2.98185265328974	1.84799690655495	4.9818526532897405	4.54225804976692	1.48542682717024	3.43295940727611	2.20163386116965	2.16992500144231	5.10013667128545	4.64961545906341	4.61470984411521	3.5360529002402097	4.949534933017009	0.925999418556223	2.26303440583379
HEATR2	5.35049724708413	5.224966365000269	5.442943495848731	6.53605290024021	6.2649116930744695	5.65535182861255	5.375039431346919	5.05311133645956	7.02347715183043	5.73063995591679	5.73063995591679	5.6409679104499	5.86046625851717	5.96578428466209	4.99548451887751	4.83289001416474	6.67807190511264	5.48220292629596	4.62058641045188	5.889960199658639	5.35049724708413	5.442943495848731	5.62058641045188	6.0400156788478805
STEAP3	5.36806987653208	5.984133594540981	4.80219321694183	6.30560578958543	5.68088692071969	4.35049724708413	4.85299758761332	6.055282435501191	5.799605422452671	5.66106547980695	4.76022094646651	4.80219321694183	4.807354922057599	4.53605290024021	5.05311133645956	5.4262647547021	5.436295119839361	5.318316841334981	5.5576551547254205	5.1333991254172	6.23840473932508	2.20163386116965	5.42961596420174	5.25927248703759
CAMKMT	1.32192809488736	3.40599235967584	4.07895134139482	2.53605290024021	4.14567745519564	3.2172307162206697	3.8875252707415897	4.666756591884799	3.8278190246173196	3.40599235967584	0.137503523749935	3.74416109557041	3.33628338786443	4.53605290024021	4.26303440583379	3.90689059560852	3.6553518286125497	2.10433665981474	2.8073549220576	4.35755200461808	4.452858964713809	2.51096191927738	2.48542682717024	1.26303440583379
ABCD3	7.3689429144049505	7.24126817732937	7.90689059560852	7.736063627871809	7.73063995591679	7.278914019499941	8.22303633790188	7.99265514938683	7.82273014794452	7.9442728176116	7.47411151394241	7.38024459047819	7.87467403163581	8.64060646862391	7.041111535369151	7.41953889151378	8.15279185163912	5.76022094646651	7.793115555274349	8.1814007617393	8.16037568743582	7.49585502688717	8.82781902461732	7.7859428193922495
RHBDL2	7.113742166049191	2.3219280948873595	5.99548451887751	6.964629666720589	6.378511623253731	6.909293085823821	6.89117612475454	6.01792190799726	7.38111029409905	7.073606040574941	7.25077213159993	5.94016675048282	6.66533591718518	7.73403213956493	6.70321146739115	2.03562390973072	7.461070114033049	2.6780719051126405	7.49345520092618	7.1908123679161395	6.4982508675278305	6.311067102255599	7.334496768390419	7.74617838097141
RHBDL2	8.654636028527971	7.54920708935568	6.055282435501191	8.13596574242734	7.60954813899943	8.321026128592969	8.40429006444484	7.928370323018969	8.56719556140687	8.69835740595729	8.535664190810161	7.214319120800769	8.21334728173344	8.87713072876566	8.25219234012239	7.1106138055009005	8.5588033402543	7.393175914348809	8.043300754364179	8.66640155434373	8.08533966935737	8.01625115501275	8.802516365121221	8.854868383260241
ACOT11	6.65963918701565	6.7292808460274	5.41953889151378	7.473299871141321	6.52199295640167	4.64961545906341	6.5984247605277195	6.30742852519225	6.4396231375571205	6.187846909439571	6.39746072605472	3.1538053360790403	5.52042224852645	5.93310047493137	5.67807190511264	5.96347412397489	6.8150630171928706	4.12101540096137	6.8328900141647395	6.67807190511264	6.721099188707191	1.53605290024021	5.97039353791468	6.39746072605472
ACAT1	2.76553474636298	3.37851162325373	-0.736965594166206	3.57288966842058	2.78659636189081	1.48542682717024	2.8278190246173196	3.96347412397489	4.0	1.5849625007211599	1.20163386116965	1.53605290024021	4.22496636500027	3.68929916053589	3.7004397181410895	0.263034405833794	1.48542682717024	3.4724877714627405	4.16188768237689	2.74416109557041	4.68369645430652	4.24031432933371	1.9634741239748899	1.32192809488736
IDH1	11.9951664916796	11.274727572787302	10.6750749203854	12.0587697021209	11.673397419154401	11.4228006473624	11.492604304386699	11.3159420341471	11.377427460701098	11.2360141919001	11.2543200349559	10.6151698138436	11.3557364978157	11.8552188875303	11.075011100204101	11.276880458565099	11.2572699706356	11.324630615267198	11.0396730529074	11.7893706193709	12.0810839286876	11.292321632802	11.643675841622601	11.7286858325981
AVL9	1.8073549220576	3.74416109557041	2.8875252707415897	-1.0	3.1210154009613698	1.53605290024021	4.06177619758669	3.7004397181410895	-0.15200309344505	4.0089887832272595	4.104336659814741	0.263034405833794	2.76553474636298	3.43295940727611	3.9448584458075397	3.30742852519225	3.78659636189081	3.0874628412503395	0.485426827170242	3.2479275134435897	0.37851162325373	3.4462562298895603	2.0	4.18586654531133
GPR125	3.81762325751143	5.32553033156756	4.666756591884799	5.29645740737124	4.51096191927738	4.68369645430652	3.62058641045188	3.40599235967584	4.92599941855622	4.2779847472997705	2.6553518286125497	2.74416109557041	4.44625622988956	4.33628338786443	4.129283016944971	3.0531113364595597	4.36457243229586	5.69766263347052	5.27798474729977	5.12101540096137	5.08746284125034	5.06177619758669	5.1699250014423095	4.104336659814741
PGPEP1	6.191799501065081	5.6639138421159805	5.749534267669259	5.554588851677639	5.399171093819821	5.5109619192773796	5.38543103719352	6.22110372536788	5.54843662469604	5.46597446450407	5.01792190799726	4.77082904603249	5.311067102255599	5.8124982253335595	5.2667865406949	4.8124982253335595	6.08746284125034	6.024585638278269	6.17392693199981	5.99322146736894	5.85299758761332	5.05311133645956	5.96116025813664	5.6724253419715
PPIP5K1	6.4110872267986	6.09381367340273	6.06177619758669	5.749534267669259	6.7238315664953205	6.66249036391378	6.17990909001493	5.9518675043269	6.251719092605961	5.94719858426206	5.47897180503294	6.1779177921958395	6.189824558880019	6.08746284125034	6.75622271284729	6.50143914515887	4.37851162325373	7.0725345997229505	6.525129251203969	6.334496768390419	5.5109619192773796	5.395748328179031	6.50462039240355	6.68929916053589
ABCC13	2.48542682717024	4.8678964639926505	3.83794324189103	1.0703893278914	3.6322682154995096	3.37851162325373	1.88752527074159	2.86789646399265	3.68929916053589	2.0703893278914	3.36457243229586	1.84799690655495	2.8278190246173196	0.765534746362977	4.24031432933371	2.29278174922785	3.6322682154995096	2.90689059560852	5.26303440583379	3.92599941855622	4.104336659814741	4.49185309632967	4.554588851677639	3.2630344058337903
PPARGC1B	2.51096191927738	2.92599941855622	1.26303440583379	2.4594316186373	5.6920923754275705	4.66106547980695	4.95419631038688	2.8875252707415897	3.0874628412503395	4.15380533607904	2.74416109557041	2.8073549220576	3.18586654531133	2.51096191927738	2.8073549220576	2.8073549220576	1.84799690655495	3.39231742277876	3.6780719051126405	2.96347412397489	2.9448584458075397	5.62643913669732	3.2172307162206697	2.10433665981474
CDKL1	2.76553474636298	2.8875252707415897	4.85299758761332	3.4724877714627405	4.6028844087184195	1.53605290024021	1.0703893278914	1.6322682154995098	1.72246602447109	1.48542682717024	1.76553474636298	1.43295940727611	4.37851162325373	3.41953889151378	4.24031432933371	1.88752527074159	4.26303440583379	1.6322682154995098	1.5849625007211599	2.56071495447448	2.03562390973072	2.37851162325373	4.4396231375571205	2.16992500144231
ACOT11	2.20163386116965	3.6322682154995096	4.98641093525204	3.0179219079972595	5.19770815795585	3.2479275134435897	4.59693514238723	3.35049724708413	5.0089887832272595	3.3219280948873595	4.39231742277876	1.76553474636298	2.13750352374994	2.96347412397489	2.48542682717024	5.36457243229586	5.1456774551956395	4.48542682717024	4.61470984411521	4.104336659814741	5.2288186904958796	5.09592441999854	5.18586654531133	4.78135971352466
SLC38A4	0.765534746362977	0.263034405833794	-0.321928094887362	3.36457243229586	-0.514573172829758	3.83794324189103	3.41953889151378	2.48542682717024	-0.321928094887362	0.765534746362977	1.32192809488736	1.84799690655495	1.92599941855622	1.0	0.0	3.23266075679028	4.08746284125034	1.20163386116965	4.47248777146274	-0.15200309344505	-0.15200309344505	2.60880924267552	2.37851162325373	1.20163386116965
PDXDC1	3.7548875021634704	5.395748328179031	4.48542682717024	3.0874628412503395	4.93545974780529	4.0089887832272595	4.63226821549951	4.85299758761332	4.22496636500027	4.07895134139482	4.104336659814741	5.17392693199981	5.03562390973072	4.24792751344359	4.232660756790279	4.91169158187234	5.1779177921958395	4.24031432933371	5.21334728173344	5.137503523749929	4.13750352374994	6.091699834136809	4.6264391366973205	5.12515513132229
DNAJC11	7.27705487614873	7.64169052255661	6.80477637795583	7.73674015545321	8.00337736020232	6.94719858426206	7.36018867006271	7.40343816300828	7.32192809488736	7.617651119427331	6.8678964639926505	7.29737486052833	7.3689429144049505	7.18685706717715	7.003377360202321	6.50143914515887	7.23840473932508	6.240314329333709	7.240314329333709	7.4093909361377	8.058532970201611	6.734709620225839	7.71904650392994	6.793115555274349
