Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
LPIN3	6.378886841	7.265509605	7.493518944	7.26893343	7.000237317000001	6.917085029	6.875939321000001	6.939606832000001	7.728688344	6.909400916	7.04724026	6.236042667	6.677807802	6.954655154	7.540415061	7.448245514	7.132695516	6.59501225	6.937075273	6.926113357	7.627008018	7.385159763	7.186847367
SGK2	6.608705801	8.302874833999999	8.553063943	8.24835585	7.8003765089999995	7.804831155	7.762387818	7.59609089	8.288684181	7.395668925	7.793553005	7.218081162000001	7.050543187000001	7.643617981	8.013405827	8.54841367	7.915269336000001	7.330051245	7.2269310220000005	8.203618491	8.642340736	7.9310213229999995	7.793434432000001
DBNDD2	8.297828388	8.581025726	8.948078796	8.857203472	8.811090851	8.740461615	8.657452025	8.38622629	8.639359921	8.849015792000001	8.899730394	8.305363061	7.8311841929999995	8.641127204	8.895076726000001	8.734113782	8.905016006	8.55096268	8.681812747	8.896971655	8.775636501000001	8.860166105	8.925109523
WFDC2	7.569143461	7.586860284	7.54329785	8.366622371	8.499684849	7.48510221	7.989993652999999	7.662296117	7.2989917779999995	8.177862331	8.362878488	7.54261273	7.122757233	7.807348534	7.793367451	7.3792464110000004	7.153258536	7.422557072	7.895866089	7.208685952000001	7.6450236579999995	7.173777462	9.267442374
ZSWIM1	7.508537958	7.537966142	7.529464513	7.271400761000001	7.590858842	7.778093377	7.3338215479999995	7.435633767000001	7.155942613	7.298506202	7.326045669	7.432478183	7.402833431	7.380250325	7.028178232999999	7.798771681	7.631660778	7.3171705110000005	7.514019557999999	7.23382722	7.7486962120000005	7.472625896	7.736043576
CTSA	10.14080481	10.23253072	10.29315111	10.54453977	10.22187014	10.12054181	10.44237596	10.56621678	10.59447098	10.41027614	10.26356178	10.26391432	10.51588412	10.25539011	10.41539737	11.14311895	10.60933669	10.17639643	10.45669218	10.47821588	10.5836864	10.63042089	10.34775976
PARD6B	9.776543574	9.325485809	9.810864893	9.417046662999999	9.360093296	9.918381492	9.60943589	9.720926197999999	9.72684813	9.552443021	9.612967458	9.20881289	8.882707037000001	9.421319828	9.85705555	9.833795578	9.662337194	9.535546874	9.665259572	9.650339079	9.339741561	9.955073044	9.726797834
EDN3	7.454325904	8.287012277	8.571515303	8.718075335	7.963843301	8.324114469	8.343248756	8.424560368	8.825512498	8.234944576	8.241427226	7.588328399	7.490861646	8.498683067	8.391958999	8.594128318	8.835823648	7.5691838	7.92283852	8.442021532	8.115429009	9.031126701	8.323454493
PPDPF	9.834875295	10.25831989	10.35777803	10.50578733	10.07879922	10.17016545	10.23478045	10.68411894	10.60362782	10.37352698	10.21903688	9.881340104	9.511107174	10.56742881	10.68732869	10.54306829	10.60965107	10.12980198	10.14028761	10.61907577	10.30402135	10.50413778	10.391597599999999
SDCBP2	9.218627974	9.754830223999999	10.0927465	9.884123835	9.356504628	9.677149805	10.0066685	9.772933797	10.1229196	9.747906948999999	9.857538754	9.165872602	8.768510556	9.969088289	10.01584701	10.09236148	10.27905537	9.628108298999999	9.764707212000001	10.03782642	9.94814779	10.085806	10.14958356
IDH3B	8.257950451000001	8.427922258999999	8.149289718	8.571645492	8.778235981	8.672248142	8.661215413999999	8.321857236	8.231993544	8.475371024	8.695317300000001	8.308828806000001	8.18896818	8.458270800000001	8.789395039	8.320746985	8.622938468	8.539684206	8.594274253	8.533066969	8.909521044	8.556905229	8.609108495
MKKS	5.721551391	5.929670719	6.13180014	6.236269281	6.23899724	6.26057531	6.403476287	5.60144471	5.701399856	6.091261687	5.5895434879999994	6.122173158	5.6439532670000006	6.139941615	6.264238126	6.488386657	6.47173896	5.818971596	6.351512033	6.018057347999999	7.150690922999999	6.247059736000001	6.360692394
KIF16B	7.2093779520000005	7.64162513	8.618149101	8.295770055	8.173578481	8.400944955	8.204925112	7.810248402999999	7.923334831	7.8795451110000005	7.878358371	7.675546086000001	7.032005021	8.232653087000001	8.425360242	8.352419716	8.28199566	7.975986471000001	8.120019345	7.954478024	8.599506551000001	8.791872522	8.077989351
NECAB3	7.070473777	7.235178668	7.569252189	7.456258523	7.264596939	7.422611477	7.279501907	7.4157828939999995	7.516890377	7.401115707000001	7.430252436	6.945266644	7.3800165589999995	7.182584394	7.501840586	7.623619756	7.38736106	7.333147705	7.320744369	7.498502178	7.690850234	7.388034765	7.359970418
PXMP4	6.627200996	6.973490677999999	7.2719775879999995	7.217156625	7.138340555	6.98481374	6.940089878999999	6.781849137000001	7.0721717029999995	6.912631632999999	7.065211658	6.739278145	6.55475055	6.955447801	7.064591476	7.18194355	6.971556271	7.077518562000001	6.645259766000001	7.206046134	7.228863157999999	6.994783892999999	7.014074971
AHCY	8.843020768999999	9.016246359	9.501133666	9.180752653999999	9.464154591	9.336680889	9.22136645	9.132429755	9.012052621	9.273516186	9.248494112000001	9.022882505	8.491572516	9.013161123	9.623295006000001	9.401289563999999	9.399811958999999	9.235373861	9.213925043	9.344607725	9.48581015	9.247589157	9.296814289
PIGU	8.100849665	7.942263294	8.251987826	8.197872082	8.636279549	8.384907562	8.273265464	7.905621126000001	7.769975114	8.116515777	7.936357752999999	8.060716049	7.6692379189999995	8.449220322	8.196370546	7.904842411000001	8.217451753999999	8.196536692999999	8.153013241	8.280306353	8.768508537	8.356649292	8.46594747
GSS	8.504747839	8.788799267	9.324404032999999	9.06271945	9.444592952999999	9.128434923	8.963913839	8.788521203	9.121609556000001	9.139871375	8.978865354	8.695300093	8.445243746000001	8.965329144	9.194585092	9.285031887999999	9.078991689	8.845023475	9.040450436	9.148750419	9.376019507	9.148436084	9.282457695
EIF6	9.392364201	9.341363539	9.785344703	9.553531569	9.338501913	9.701856583	9.419261995	9.701800438	9.529702915	9.072897863	9.690006287000001	9.384107075	9.07220213	9.543156461	9.819717281	9.93765336	9.986965375	9.422728877	9.766229935	9.591593109	9.877732812	9.776248577	9.500257036
BLCAP	8.872810314	9.454840577	9.442500875	9.339941181	9.188246696	8.935294743	9.248353677999999	9.186331148999999	9.459704389	9.262948469	9.370353104	8.958450232	9.249732528	9.214444972	9.123709224	9.610044485	9.199549991	9.102540427000001	9.188830883	9.174590943	9.138987939	9.236295269	9.406215647
SLPI	9.941688484	10.23315109	10.8326602	10.25245149	10.86820246	9.763534153	10.55625075	10.01617136	10.24560986	10.84123963	10.39588788	9.783536234	9.664516512	10.78561819	10.66765797	10.5640156	10.56104293	10.32802402	10.72176143	10.77428669	10.87197685	10.90078953	11.1047152
SDC4	10.46085043	9.826702769	10.14587712	9.591388346	10.39507032	10.895798800000001	10.02597542	10.10284939	10.14952541	10.24888378	10.27600027	10.08141826	9.217162691	10.05062987	9.992328647999999	10.46678285	10.39633092	10.39630819	10.60562567	10.13070598	9.679759486	10.22982642	10.54090832
ACOT8	7.416053086	8.110123239	8.126616258	8.112165054	7.945371676000001	8.032720742	7.987433432	7.923841487000001	8.147771038	8.040620496	7.999748453	7.742209195	7.754394554	8.006883496	8.125821131	8.342919831	8.379705297000001	7.7856304629999995	7.839203788	8.145188499	8.415247131000001	8.117993693999999	8.095783802
ATP9A	8.203278692	8.761835456	9.200715151	8.851263322000001	9.133140487	8.324709055	8.92415919	8.521024912	8.805453802	9.003982947	8.870850634	8.183024545	7.497144787000001	9.013636519	8.773827784	8.760592655	8.709193851	8.661322966	8.616002238	9.054004243	8.712046133	9.014265198	9.278979818
SLMO2	9.101654983	9.289624233	9.536886763	9.366952871	9.389123202	9.974584475	9.235916496	9.129342453	9.251157314	9.095538355	9.073920572999999	9.257965265	8.697618351000001	9.49971319	9.56631063	9.558646906	9.906162672999999	9.153879476	9.547396098	9.298042005	10.09879545	9.647311734	9.290460742999999
PTK6	7.8291702039999995	8.875067900000001	9.302218596	9.153624855	8.745651964	8.801885346	8.900385096	9.052022702	9.15888546	8.873417264	8.835682384	8.286184907	7.823015949	8.972082132999999	9.382668614	9.249902332000001	9.272680467	8.632945069	8.833624682	9.138259768	9.121487987	8.978792403	8.745035488
ABCC13	4.709194693	5.687485575	5.876311595	5.617093112	5.115899651	5.417533087000001	5.634496897000001	5.504494123	5.9762825820000005	5.102811111	5.020813311	4.858453265	4.703047263	5.589882437000001	5.894360859	6.537833352000001	6.287341091	5.152882224	5.010949923	4.918359197	6.039792747000001	5.671622695	5.19431591
HUNK	5.973099816	6.683073638	6.820943982	6.558863724	7.328831994	6.016142791	6.688799455	6.241852988	6.3063866079999995	6.76341258	6.766135792	6.0051199429999995	5.958849063	6.570854456	6.301231027999999	6.215085175	6.001402868	6.389717587000001	6.175080761	6.97257713	6.868159305	6.62770453	7.294137487
DOPEY2	7.376958525	8.426677966	8.847231151	8.618922807	8.617945384	8.228554207	8.470000948	8.118411219	8.267501382999999	8.563785242	8.49560084	8.048541419	7.670314576	8.643409351	8.759293917	8.48759547	8.439757598	8.059486892999999	8.103860693	8.438513704	8.901276354	8.889708653	8.757077331
C21orf33	7.658823815	7.746566805	7.955163882000001	8.085362396	7.978544287999999	7.755510988999999	7.801199079	7.75277212	7.75926943	7.840974186	8.105426922000001	7.7265999579999995	7.705610347	7.661342975	8.072900806	8.04942466	7.9655411439999995	7.652396642999999	7.839700022000001	8.056197951	8.283212021	7.748675536	8.094261196
PFKL	9.102334577	9.487282039	9.715447912	9.577567704	9.759258557999999	9.288259204	9.595499826000001	9.291205134	9.507579929	9.549559901	9.522659228	9.273945669	9.096026954	9.644548797	9.522695621	9.686658355	9.564397931	9.413867156	9.312751005	9.709663787	9.842884043	9.747658584	9.585723151
CLDN8	4.357030963	4.2351387780000005	4.703231812	4.3019205000000005	5.407806368999999	4.451527321	5.213756585	4.326038124	4.044572887	4.291879323	6.371907425	4.118275596	4.263823791	4.126604915	4.367046753	4.418202118	4.382106684	4.220447117	4.142628281	4.622596921	4.893837077	4.063332865	5.909375002999999
DNAJC28	4.5946866889999995	4.978867536	5.289444827	5.580331264	5.079188524	5.297789354	5.175253795	5.032610616	4.717842066	4.862110065	4.828754965	4.905092601000001	4.622329703	5.034745071000001	5.135006083	5.550786467999999	5.153322715	5.304990998	4.932471504	5.166933378	5.702683801	5.4401655689999995	5.168771722
ATP5O	8.699909808	9.354443507000001	9.538336611	9.493481563	9.484185168	9.444700491	9.646767105	9.314126544	9.494421895	9.371618602	9.608028602000001	9.150693247000001	9.083863147999999	9.108799442999999	9.705393722	9.304956473999999	9.510976716	9.411224166	9.479163376	9.791322194	9.660415318	9.340988563	9.533138042000001
RIPK4	7.0384272370000005	7.314075497999999	7.739910575	7.144526465	7.159562187000001	7.429494985	7.255233921	7.6855624989999995	7.804643206000001	7.22926242	7.632497278	6.997117789	6.961237711	7.144791097000001	7.642692843	7.698151222999999	7.7472229960000005	7.0900834989999995	7.185832436	7.194769026	7.24260282	7.9178807429999996	7.34588206
PEX26	8.504114253	9.124205418999999	9.231102646	9.098707924	8.816057869	8.954854798	9.001851065	8.672027312	9.109839101	8.904822295	8.831521711	8.575550787000001	8.331435954	8.943051237	9.262627524	9.234498936	9.432876751	8.570801196	8.760634884	9.022160699	9.449803807999999	9.248284614	8.842743277
AIFM3	6.591368484	7.428955093	7.849920357999999	7.486654972999999	7.664451842	6.9808619720000005	7.468857552999999	6.857533817999999	7.295978374	7.486587219	7.81664835	6.885349231	6.9877425529999995	7.01672686	7.2469968410000005	7.4457477789999995	6.978670227	6.860731991000001	7.342355766	7.492139492000001	7.230586047999999	7.540810082999999	7.898842792000001
DDTL	9.886955682	9.844509147	10.06956384	10.09877875	10.26160587	9.815242753	10.02535842	10.00457744	10.17362362	10.14686555	10.24252345	9.848940458	9.687315341	9.911436608999999	10.47740563	10.4519233	10.00713183	9.753164813	10.00396682	10.30965759	10.77307057	10.18053035	10.18689632
KIAA1671	8.305673666	9.232834133999999	9.47849574	9.194814855	9.110511188	9.05687251	8.985342264	9.257931754	9.197835796	9.087613207	9.231999548	8.541999932000001	8.370146871000001	9.003481883	9.377116646000001	9.383657364	9.157244689	8.797586529	8.9239228	9.072459757	9.080286335	9.35398351	9.216314102
UQCR10	9.242228025	9.377094929	9.661866259	9.495834537	9.760886304	9.639054266	9.248328775	9.129735801	9.418308553	9.734452046	9.442253313	9.272397278	9.018781039	9.486040527	9.700185585	9.463932038	9.825448543	9.105056951	9.48988666	9.666529048	10.06217364	9.569886542999999	9.63286821
INPP5J	6.291255027	6.88634696	7.025411983	6.998304029	6.410691882	6.517069095	6.421551491000001	7.055435696	6.933112147999999	6.654998582	6.933431327999999	6.226135065	6.514820222000001	6.49434718	7.045998898	6.818359341	6.792928277000001	6.435754817	6.634582421	6.8240326510000004	6.60950251	6.7850158679999995	6.3685359020000005
MPST	7.50545711	7.9714490929999995	8.404256355	8.122378251	8.115345182	7.878030232	7.830545477	7.857729237999999	8.369935816	8.085403732	8.161458073	7.758198811000001	7.765659519	8.000268268	8.171186573	7.6405753810000006	8.144085303999999	7.73326591	7.810163072000001	8.209347755	8.370074349	8.094053193999999	8.184390504
SH3BP1	7.314852467000001	8.048222269	8.067764713999999	7.8244174929999994	7.608763996	7.367521400000001	7.619220328	7.857920266	8.014372648	7.855377225	7.977308139	7.687924628999999	7.727194544	7.638138572999999	7.770095127	7.84602393	7.541261369	7.62091224	7.351901803	7.999808742999999	8.275317338999999	7.814727082	7.699062141000001
PDXP	7.937046349	8.037208937	8.085151811	8.218489923	7.767224791	7.685674132999999	7.947214301	8.090075097	8.007842039	7.979211038	8.086541529	7.814694717999999	8.136714877000001	7.887879344	8.006086336000001	8.041117018	7.755779802999999	7.826130067999999	7.969514492	8.311581063	8.025186547	7.884946407	7.924829535
NOL12	7.355662281	7.641673524	7.657023338999999	7.445079022000001	7.400290023999999	7.4646887	7.630905314	7.367423417	7.607282672999999	7.418377274	7.501112765	7.354025224	7.16234707	7.402349963	7.856872098999999	7.323902205	7.514676015	7.498972004	7.398801742000001	7.607582265	7.761689801	7.439918112000001	7.472765817000001
H1F0	9.985591644	9.705589782999999	9.970086752	9.621052025	9.964121286000001	10.74216694	9.963373877	10.23554785	9.762615617	9.881612885	9.940039502000001	10.00549692	9.438706459	10.14499191	9.520215573	9.92775084	9.311000311	10.44150366	9.520411745	10.02724341	10.02028499	10.10378659	9.932829294
POLR2F	8.20447831	8.186341729	8.424383014	8.382090188	8.515553674	8.286115092000001	8.383439971	8.229275184	8.357965241	8.344680047999999	8.452377873	8.176427778999999	8.077655952	8.377898652999999	8.465149609	8.232814084	8.159849169	8.266631863999999	8.227865179	8.552025366	8.557192557999999	8.362759592	8.519339906
PICK1	7.603365437999999	8.134113079	8.42846241	8.185348675	8.36796564	8.192675691	8.096487721	7.973938522999999	8.05878879	8.35051489	8.266441282999999	7.671161586	7.693701975	8.140667378	8.22752649	8.256058346	8.140255777	7.965959767999999	8.246055273	8.100448842	8.568587637	8.277069126	8.271934573
UQCRFS1	9.619732139	9.761514306	10.27688304	10.07153667	10.213531300000001	10.2541091	10.07928018	9.741631155	9.840581731	9.906785751000001	9.904647667	9.750734378999999	9.314479801000001	10.01332625	10.23925457	10.00226547	10.22500689	9.764509406	10.17277648	10.14446999	10.6726884	10.16496568	10.15259029
ACO2	9.666675641	9.888598712	10.17237623	9.981651241	10.14869023	10.08995262	10.081337800000002	10.01460131	9.784283681	9.929642187999999	9.99827424	9.687749429	9.697903789	9.763181056	10.12990163	10.16749196	10.24926467	9.899429578	10.15396094	10.07707615	10.69560436	10.07665008	10.08186422
SREBF2	8.457183462	9.225835971	9.192787645	9.031127542	9.086016491	8.709364783	8.76356495	8.47911353	8.477229963	9.179937935	9.252093683	8.945307193	8.432010412999999	9.099997683	9.144887852	8.738996037	8.554500911	8.888609117	8.953200465	9.11937954	9.44075032	8.937351547999999	9.033759723
SAMM50	9.634972199	9.545772616	9.703930285	9.658893966	9.963991777999999	10.16664964	9.535322133	9.503348391	9.093271349	9.578196455	9.251963418999999	9.712189014	9.579407328	9.76405518	9.591522803	9.500645945	10.02103079	9.604949621	9.804246946000001	9.445197387999999	10.0464646	9.680475316	9.610439032999999
PPARA	7.608019575	8.030668483	8.46107871	8.270653918999999	8.004934162	8.081912313	7.968204825	8.073371306	8.132154214	8.110204661000001	8.015234337	7.673219562000001	7.537707776	8.144096821	8.572652006	8.362927969	8.274379149	8.001905169	7.749482894	8.222156932999999	8.357495224	8.443093915	8.234941507
TTC38	8.205643078	9.218233443999999	9.200783987000001	9.023552853	8.977800386	8.902419095	9.253468531000001	9.391484197	9.056685503999999	8.849637128	8.919213232	8.424902073	8.393360473	8.752715268	9.122824204	9.177833292	9.115759347000001	8.557326149	9.285111918	8.898197726	9.504740081	9.117875466000001	8.985216297000001
GRAMD4	8.22893081	8.444426134	8.798900691	8.493589427	8.266145855	8.652222327	8.504386707	8.571491232	8.686816166	8.312344556000001	8.366225217	8.014926966	7.699819177	8.485745058	8.782216596	8.693532367000001	8.420253237	8.349698865	8.418446636	8.490820892	8.936137645	8.628279544	8.654332174
CECR5	7.3064895210000005	7.308651217	7.754359482999999	7.688467069	7.51750432	7.388333723	7.587615815	7.293057766	7.637946169	7.517763687	7.615010256000001	7.528875426	7.219295131	7.5660823829999995	7.747799927000001	7.542917202000001	7.413753551	7.504061503	7.367428616000001	7.6429149039999995	7.890685841	7.572973096	7.885797177000001
